group_347,,hypothetical protein,OCAFGGHM_00963,GPENAHNM_00886
group_346,,Aspartate racemase,OCAFGGHM_00954,GPENAHNM_00877
glcR,glcR,HTH-type transcriptional repressor GlcR,OCAFGGHM_00953,GPENAHNM_00876
glcA_1,glcA_1,Glycolate permease GlcA,OCAFGGHM_00946,GPENAHNM_00869
vanR,vanR,Regulatory protein VanR,OCAFGGHM_00957,GPENAHNM_00880
glcA_2,glcA_2,Glycolate permease GlcA,OCAFGGHM_00947,GPENAHNM_00870
fruA,fruA,PTS system fructose-specific EIIABC component,OCAFGGHM_00951,GPENAHNM_00874
ychF,ychF,Ribosome-binding ATPase YchF,OCAFGGHM_00962,GPENAHNM_00885
group_345,,hypothetical protein,OCAFGGHM_00961,GPENAHNM_00884
noc,noc,Nucleoid occlusion protein,OCAFGGHM_00966,GPENAHNM_00889
murE,murE,UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--L-lysine ligase,OCAFGGHM_00955,GPENAHNM_00878
spo0J,spo0J,Stage 0 sporulation protein J,OCAFGGHM_00964,GPENAHNM_00887
group_344,,putative ABC transporter ATP-binding protein,OCAFGGHM_00960,GPENAHNM_00883;GPENAHNM_00882
soj,soj,Sporulation initiation inhibitor protein Soj,OCAFGGHM_00965,GPENAHNM_00888
tagU,tagU,Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU,OCAFGGHM_00944,GPENAHNM_01391
mco,mco,Multicopper oxidase mco,OCAFGGHM_00943,GPENAHNM_01392
brpA,brpA,Biofilm regulatory protein A,OCAFGGHM_00931,GPENAHNM_01549
clahy,cla-hy,Linoleate hydratase,OCAFGGHM_00923,GPENAHNM_01543
plsY_2,plsY_2,Glycerol-3-phosphate acyltransferase,OCAFGGHM_00930,GPENAHNM_01548
group_343,,hypothetical protein,OCAFGGHM_00941,GPENAHNM_01559
group_342,,hypothetical protein,OCAFGGHM_00933,GPENAHNM_01551
group_338,,hypothetical protein,OCAFGGHM_00940,GPENAHNM_01558
yjjB,yjjB,succinate transporter subunit YjjB,OCAFGGHM_00936,GPENAHNM_01554
group_337,,hypothetical protein,OCAFGGHM_00939,GPENAHNM_01557
group_336,,hypothetical protein,OCAFGGHM_00935,GPENAHNM_01553
tyrS,tyrS,Tyrosine--tRNA ligase,OCAFGGHM_00925,GPENAHNM_01545
yheS,yheS,putative ATP-binding protein YheS,OCAFGGHM_00938,GPENAHNM_01556
gpmA_3,gpmA_3,23-bisphosphoglycerate-dependent phosphoglycerate mutase,OCAFGGHM_00932,GPENAHNM_01550
yjjP,yjjP,putative succinate transporter subunit YjjP,OCAFGGHM_00937,GPENAHNM_01555
group_334,,putative ABC transporter ATP-binding protein,OCAFGGHM_00934,GPENAHNM_01552
group_333,,hypothetical protein,OCAFGGHM_00929,GPENAHNM_01547
pepE,pepE,Aminopeptidase E,OCAFGGHM_00922,GPENAHNM_01541
group_331,,hypothetical protein,OCAFGGHM_00897,GPENAHNM_00551
dnaI,dnaI,Replicative helicase loader DnaI,OCAFGGHM_00916,GPENAHNM_00568
rplT,rplT,Large ribosomal subunit protein bL20,OCAFGGHM_00911,GPENAHNM_00563
mutM,mutM,Formamidopyrimidine-DNA glycosylase,OCAFGGHM_00920,GPENAHNM_00572
tmcAL,tmcAL,tRNA(Met) cytidine acetate ligase,OCAFGGHM_00902,GPENAHNM_00556
arlR,arlR,Response regulator ArlR,OCAFGGHM_00900,GPENAHNM_00554
pheT_1,pheT_1,Phenylalanine--tRNA ligase beta subunit,OCAFGGHM_00889,GPENAHNM_00543
coaE,coaE,Dephospho-CoA kinase,OCAFGGHM_00919,GPENAHNM_00571
dnaB_2,dnaB_2,Replicative helicase loading/DNA remodeling protein DnaB,OCAFGGHM_00917,GPENAHNM_00569
pheS,pheS,Phenylalanine--tRNA ligase alpha subunit,OCAFGGHM_00890,GPENAHNM_00544
desK,desK,Sensor histidine kinase DesK,OCAFGGHM_00896,GPENAHNM_00550
gph,gph,Phosphoglycolate phosphatase,OCAFGGHM_00907,GPENAHNM_00561
group_330,,Bis(5'-nucleosyl)-tetraphosphatase symmetrical,OCAFGGHM_00904,GPENAHNM_00558
desR,desR,Transcriptional regulatory protein DesR,OCAFGGHM_00895,GPENAHNM_00549
thrS,thrS,Threonine--tRNA ligase,OCAFGGHM_00914,GPENAHNM_00566
uup_4~~~uup_2,uup_4;uup_2,ATP-binding protein Uup,OCAFGGHM_00898,GPENAHNM_00552
adhE_3~~~adhE_2~~~adhE_1~~~adhE,adhE_3;adhE_2;adhE_1;adhE,Aldehyde-alcohol dehydrogenase,OCAFGGHM_00908;OCAFGGHM_00909;OCAFGGHM_00910,GPENAHNM_00562
group_329,,hypothetical protein,OCAFGGHM_00901,GPENAHNM_00555
nrdR,nrdR,Transcriptional repressor NrdR,OCAFGGHM_00918,GPENAHNM_00570
rpmI,rpmI,Large ribosomal subunit protein bL35,OCAFGGHM_00912,GPENAHNM_00564
yccX,yccX,Acylphosphatase,OCAFGGHM_00893,GPENAHNM_00547
pepO_1,pepO_1,Neutral endopeptidase,OCAFGGHM_00915,GPENAHNM_00567
misCB,misCB,Membrane protein insertase MisCB,OCAFGGHM_00894,GPENAHNM_00548
infC,infC,Translation initiation factor IF-3,OCAFGGHM_00913,GPENAHNM_00565
yqeH,yqeH,putative protein YqeH,OCAFGGHM_00906,GPENAHNM_00560
rlmP,rlmP,23S rRNA (guanosine(2553)-2'-O)-methyltransferase RlmP,OCAFGGHM_00892,GPENAHNM_00546
greA_1,greA_1,Transcription elongation factor GreA,OCAFGGHM_00888,GPENAHNM_00542
sasA_1,sasA_1,Adaptive-response sensory-kinase SasA,OCAFGGHM_00899,GPENAHNM_00553
rsfS,rsfS,Ribosomal silencing factor RsfS,OCAFGGHM_00903,GPENAHNM_00557
nadD,nadD,Nicotinate-nucleotide adenylyltransferase,OCAFGGHM_00905,GPENAHNM_00559
yodB,yodB,HTH-type transcriptional regulator YodB,OCAFGGHM_00891,GPENAHNM_00545
polA,polA,DNA polymerase I,OCAFGGHM_00921,GPENAHNM_00573
pbpB,pbpB,Penicillin-binding protein 2B,OCAFGGHM_00866,GPENAHNM_00048
group_328,,hypothetical protein,OCAFGGHM_00875,GPENAHNM_00039
divIB,divIB,Cell division protein DivIB,OCAFGGHM_00870,GPENAHNM_00044
mreC,mreC,Cell shape-determining protein MreC,OCAFGGHM_00859,GPENAHNM_00055
mraZ,mraZ,Transcriptional regulator MraZ,OCAFGGHM_00863,GPENAHNM_00051
nudF,nudF,ADP-ribose pyrophosphatase,OCAFGGHM_00879,GPENAHNM_00035
group_327,,hypothetical protein,OCAFGGHM_00880,GPENAHNM_00034
iscS_2,iscS_2,Cysteine desulfurase IscS,OCAFGGHM_00882,GPENAHNM_00032
group_326,,hypothetical protein,OCAFGGHM_00885,GPENAHNM_00029
ftsL,ftsL,Cell division protein FtsL,OCAFGGHM_00865,GPENAHNM_00049
group_325,,hypothetical protein,OCAFGGHM_00886,GPENAHNM_00028
mtnN,mtnN,5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase,OCAFGGHM_00881,GPENAHNM_00033
mreB,mreB,Cell shape-determining protein MreB,OCAFGGHM_00858,GPENAHNM_00056
group_324,,hypothetical protein,OCAFGGHM_00874,GPENAHNM_00040
group_323,,(R)-mandelonitrile lyase,OCAFGGHM_00887,GPENAHNM_00027
rsmH,rsmH,Ribosomal RNA small subunit methyltransferase H,OCAFGGHM_00864,GPENAHNM_00050
group_322,,hypothetical protein,OCAFGGHM_00862,GPENAHNM_00052
ftsZ,ftsZ,Cell division protein FtsZ,OCAFGGHM_00872,GPENAHNM_00042
ileS,ileS,isoleucine--tRNA ligase IleS,OCAFGGHM_00877,GPENAHNM_00037
sepF,sepF,Cell division protein SepF,OCAFGGHM_00873,GPENAHNM_00041
mraY,mraY,Phospho-N-acetylmuramoyl-pentapeptide-transferase,OCAFGGHM_00867,GPENAHNM_00047
group_321,,hypothetical protein,OCAFGGHM_00883,GPENAHNM_00031
ftsA,ftsA,Cell division protein FtsA,OCAFGGHM_00871,GPENAHNM_00043
murG,murG,UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase,OCAFGGHM_00869,GPENAHNM_00045
gpsB_2~~~gpsB_1,gpsB_2;gpsB_1,Cell cycle adapter protein GpsB,OCAFGGHM_00876,GPENAHNM_00038
murD,murD,UDP-N-acetylmuramoylalanine--D-glutamate ligase,OCAFGGHM_00868,GPENAHNM_00046
group_320,,hypothetical protein,OCAFGGHM_00861,GPENAHNM_00053
group_319,,hypothetical protein,OCAFGGHM_00860,GPENAHNM_00054
mnmA,mnmA,tRNA-specific 2-thiouridylase MnmA,OCAFGGHM_00884,GPENAHNM_00030
cspA,cspA,Cold shock-like protein CspA,OCAFGGHM_00878,GPENAHNM_00036
levE_1,levE_1,PTS system fructose-specific EIIB component,OCAFGGHM_00851,GPENAHNM_00386
gatC_1,;gatC_1,hypothetical protein;PTS system galactitol-specific EIIC component,OCAFGGHM_01729;OCAFGGHM_00857;OCAFGGHM_00856,GPENAHNM_00381
dgoD,dgoD,D-galactonate dehydratase,OCAFGGHM_01730,GPENAHNM_00380
degA_1,degA_1,HTH-type transcriptional regulator DegA,OCAFGGHM_00847,GPENAHNM_00390
group_318,,hypothetical protein,OCAFGGHM_00850,GPENAHNM_00387
group_317,,hypothetical protein,OCAFGGHM_00849,GPENAHNM_00388
yflS_1,yflS_1,Putative malate transporter YflS,OCAFGGHM_00846,GPENAHNM_00391
group_316,,Aspartate aminotransferase,OCAFGGHM_00841,GPENAHNM_00395
group_315,,hypothetical protein,OCAFGGHM_00852,GPENAHNM_00385
group_314,,hypothetical protein,OCAFGGHM_01731,GPENAHNM_00379
tal,tal,Transaldolase,OCAFGGHM_00848,GPENAHNM_00389
group_313,,hypothetical protein,OCAFGGHM_00839,GPENAHNM_00397
adh,adh,Alcohol dehydrogenase,OCAFGGHM_00840,GPENAHNM_00396
cysL,cysL,HTH-type transcriptional regulator CysL,OCAFGGHM_00844,GPENAHNM_00393
glf,glf,UDP-galactopyranose mutase,OCAFGGHM_00834,GPENAHNM_00404
group_311,,hypothetical protein,OCAFGGHM_00845,GPENAHNM_00392
group_310,,hypothetical protein,OCAFGGHM_00835,GPENAHNM_00403
group_309,,hypothetical protein,OCAFGGHM_00838,GPENAHNM_00400
kdgA,kdgA,2-dehydro-3-deoxy-phosphogluconate aldolase,OCAFGGHM_00853,GPENAHNM_00384
group_308,,hypothetical protein,OCAFGGHM_00854,GPENAHNM_00383
group_307,,hypothetical protein,OCAFGGHM_00836,1_refound_4
group_306,,hypothetical protein,OCAFGGHM_00837,GPENAHNM_00402
gatB_2,gatB_2,PTS system galactitol-specific EIIB component,OCAFGGHM_00855,GPENAHNM_00382
group_304,,hypothetical protein,OCAFGGHM_00843;OCAFGGHM_00842,GPENAHNM_00394
agaC,agaC,N-acetylgalactosamine permease IIC component 1,OCAFGGHM_00777,GPENAHNM_01309
manZ_1,manZ_1,PTS system mannose-specific EIID component,OCAFGGHM_00778,GPENAHNM_01308
group_303,,hypothetical protein,OCAFGGHM_00774,GPENAHNM_01313
ctpE,ctpE,Calcium-transporting ATPase CtpE,OCAFGGHM_00779,GPENAHNM_01302
asnA,asnA,Aspartate--ammonia ligase,OCAFGGHM_00780,GPENAHNM_01301
yokD_2,yokD_2;,SPbeta prophage-derived aminoglycoside N(3')-acetyltransferase-like protein YokD;hypothetical protein,OCAFGGHM_00775,GPENAHNM_01312;GPENAHNM_01311
group_299,rihA_2,Pyrimidine-specific ribonucleoside hydrolase RihA,OCAFGGHM_00773,GPENAHNM_01314
bcaP_1,bcaP_1,Branched-chain amino acid permease BcaP,OCAFGGHM_00772,GPENAHNM_01315
manX_1,manX_1,PTS system mannose-specific EIIAB component,OCAFGGHM_00776,GPENAHNM_01310
ypiA,ypiA,TPR repeat-containing protein YpiA,OCAFGGHM_00743,GPENAHNM_00206
rluB,rluB,Ribosomal large subunit pseudouridine synthase B,OCAFGGHM_00750,GPENAHNM_00199
group_298,,putative oxidoreductase,OCAFGGHM_00765,GPENAHNM_00184
group_297,,hypothetical protein,OCAFGGHM_00760,GPENAHNM_00189
group_296,,hypothetical protein,OCAFGGHM_00771,GPENAHNM_00178
rnz,rnz,Ribonuclease Z,OCAFGGHM_00766,GPENAHNM_00183
group_295,,hypothetical protein,OCAFGGHM_00748,GPENAHNM_00201
scpA,scpA,Segregation and condensation protein A,OCAFGGHM_00752,GPENAHNM_00197
ribU,ribU,Riboflavin transporter RibU,OCAFGGHM_00749,GPENAHNM_00200
pyk,pyk,Pyruvate kinase,OCAFGGHM_00756,GPENAHNM_00193
obg,obg,GTPase Obg,OCAFGGHM_00768,GPENAHNM_00181
uvrC,uvrC,UvrABC system protein C,OCAFGGHM_00769,GPENAHNM_00180
cmk,cmk,Cytidylate kinase,OCAFGGHM_00747,GPENAHNM_00202
cvfB,cvfB,Conserved virulence factor B,OCAFGGHM_00755,GPENAHNM_00194
scpB,scpB,Segregation and condensation protein B,OCAFGGHM_00751,GPENAHNM_00198
der,der,GTPase Der,OCAFGGHM_00745,GPENAHNM_00204
group_294,,hypothetical protein,OCAFGGHM_00764,GPENAHNM_00185
rpmF,rpmF,Large ribosomal subunit protein bL32,OCAFGGHM_00763,GPENAHNM_00186
group_293,,hypothetical protein,OCAFGGHM_00761,GPENAHNM_00188
group_292,,hypothetical protein,OCAFGGHM_00770,GPENAHNM_00179
rps1,rps1,Small ribosomal subunit protein bS1,OCAFGGHM_00746,GPENAHNM_00203
oatA,oatA,Peptidoglycan O-acetyltransferase OatA,OCAFGGHM_00767,GPENAHNM_00182
pfkA,pfkA,ATP-dependent 6-phosphofructokinase,OCAFGGHM_00757,GPENAHNM_00192
dnaE,dnaE,DNA polymerase III subunit alpha,OCAFGGHM_00758,GPENAHNM_00191
hup,hup,DNA-binding protein HU,OCAFGGHM_00744,GPENAHNM_00205
group_291,,hypothetical protein,OCAFGGHM_00759,GPENAHNM_00190
ribT,ribT,Protein RibT,OCAFGGHM_00753,GPENAHNM_00196
xerD_2,xerD_2,Tyrosine recombinase XerD,OCAFGGHM_00754,GPENAHNM_00195
cpdB,cpdB,2'3'-cyclic-nucleotide 2'-phosphodiesterase/3'-nucleotidase,OCAFGGHM_00762,GPENAHNM_00187
prfB,prfB,Peptide chain release factor 2,OCAFGGHM_00718,GPENAHNM_01208
rny,rny,Ribonuclease Y,OCAFGGHM_00725,GPENAHNM_01215
pgsA,pgsA,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase,OCAFGGHM_00727,GPENAHNM_01217
lgt,lgt,Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase,OCAFGGHM_00715,GPENAHNM_01205
comFA,comFA,Competence protein ComFA,OCAFGGHM_00722,GPENAHNM_01212
trxB,trxB,Thioredoxin reductase,OCAFGGHM_00713,GPENAHNM_01203
pgl,pgl,6-phosphogluconolactonase,OCAFGGHM_00737,GPENAHNM_01227
group_290,,hypothetical protein,OCAFGGHM_00717,GPENAHNM_01207
pgcA,pgcA,Phosphoglucomutase,OCAFGGHM_00712,GPENAHNM_01202
spoIIIE,spoIIIE,DNA translocase SpoIIIE,OCAFGGHM_00732,GPENAHNM_01222
gpsA,gpsA,Glycerol-3-phosphate dehydrogenase [NAD(P)+],OCAFGGHM_00714,GPENAHNM_01204
secA,secA,Protein translocase subunit SecA,OCAFGGHM_00719,GPENAHNM_01209
tagO,tagO,putative undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase,OCAFGGHM_00724,GPENAHNM_01214
fabG,fabG,3-oxoacyl-[acyl-carrier-protein] reductase FabG,OCAFGGHM_00729,GPENAHNM_01219
group_289,,hypothetical protein,OCAFGGHM_00730,GPENAHNM_01220
yigZ,yigZ,IMPACT family member YigZ,OCAFGGHM_00723,GPENAHNM_01213
yvcJ,yvcJ,Nucleotide-binding protein YvcJ,OCAFGGHM_00709,GPENAHNM_01199
group_288,,Putative gluconeogenesis factor,OCAFGGHM_00708,GPENAHNM_01198
hprK,hprK,HPr kinase/phosphorylase,OCAFGGHM_00716,GPENAHNM_01206
comFC,comFC,Competence protein ComFC,OCAFGGHM_00721,GPENAHNM_01211
group_287,,hypothetical protein,OCAFGGHM_00733,GPENAHNM_01223
pacL,pacL,Calcium-transporting ATPase,OCAFGGHM_00736,GPENAHNM_01226
group_286,,hypothetical protein,OCAFGGHM_00728,GPENAHNM_01218
group_285,,Putative transport protein,OCAFGGHM_00735,GPENAHNM_01225
uvrA_1,uvrA_1,UvrABC system protein A,OCAFGGHM_00710,GPENAHNM_01200
recA,recA,Protein RecA,OCAFGGHM_00726,GPENAHNM_01216
uppP,uppP,Undecaprenyl-diphosphatase,OCAFGGHM_00738,GPENAHNM_01228
group_284,,hypothetical protein,OCAFGGHM_00731,GPENAHNM_01221
cspR,cspR,Putative tRNA (cytidine(34)-2'-O)-methyltransferase,OCAFGGHM_00734,GPENAHNM_01224
hpf,hpf,Ribosome hibernation promotion factor,OCAFGGHM_00720,GPENAHNM_01210
group_283,,hypothetical protein,OCAFGGHM_00739,GPENAHNM_01229
uvrB_2,uvrB_2,UvrABC system protein B,OCAFGGHM_00711,GPENAHNM_01201
group_282,,hypothetical protein,OCAFGGHM_00740,GPENAHNM_01230
group_281,,hypothetical protein,OCAFGGHM_00703,GPENAHNM_00727
dagK,dagK,Diacylglycerol kinase,OCAFGGHM_00676,GPENAHNM_00759
pspB,;pspB,hypothetical protein;Putative phosphoserine phosphatase 2,OCAFGGHM_00702,GPENAHNM_00728
group_278,,Protein SprT-like protein,OCAFGGHM_00686,GPENAHNM_00749
group_277,,hypothetical protein,OCAFGGHM_00683,GPENAHNM_00752
group_276,,hypothetical protein,OCAFGGHM_00675,GPENAHNM_00760
pcrA,pcrA,ATP-dependent DNA helicase PcrA,OCAFGGHM_00682,GPENAHNM_00753
yerH,yerH,putative lipoprotein YerH,OCAFGGHM_00680,GPENAHNM_00755
gatC,gatC,Glutamyl-tRNA(Gln) amidotransferase subunit C,OCAFGGHM_00679,GPENAHNM_00756
group_274,,L-2-hydroxyisocaproate dehydrogenase,OCAFGGHM_00700,GPENAHNM_00730
panT,panT,Pantothenate transporter PanT,OCAFGGHM_00684,GPENAHNM_00751
gatB_1,gatB_1,Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B,OCAFGGHM_00677,GPENAHNM_00758
gatA,gatA,Glutamyl-tRNA(Gln) amidotransferase subunit A,OCAFGGHM_00678,GPENAHNM_00757
group_271,,hypothetical protein,OCAFGGHM_00690,GPENAHNM_00741
bshA,bshA,N-acetyl-alpha-D-glucosaminyl L-malate synthase,OCAFGGHM_00691,GPENAHNM_00739
tagA,tagA,N-acetylglucosaminyldiphosphoundecaprenol N-acetyl-beta-D-mannosaminyltransferase,OCAFGGHM_00692,GPENAHNM_00738
tagD,tagD,Glycerol-3-phosphate cytidylyltransferase,OCAFGGHM_00695,GPENAHNM_00735
rfbX,rfbX,Putative O-antigen transporter,OCAFGGHM_00693,GPENAHNM_00737
ycaM_1,ycaM_1,Inner membrane transporter YcaM,OCAFGGHM_00673,GPENAHNM_00762
group_270,,Calcium-transporting ATPase 1,OCAFGGHM_00687,GPENAHNM_00747
pncB2,pncB2,Nicotinate phosphoribosyltransferase pncB2,OCAFGGHM_00689,GPENAHNM_00745
qacC,qacC,Quaternary ammonium compound-resistance protein QacC,OCAFGGHM_00704,GPENAHNM_00726
odcI,odcI,Inducible ornithine decarboxylase,OCAFGGHM_00674,GPENAHNM_00761
nadE,nadE,NH(3)-dependent NAD(+) synthetase,OCAFGGHM_00688,GPENAHNM_00746
ligA,ligA,DNA ligase,OCAFGGHM_00681,GPENAHNM_00754
group_267,,hypothetical protein,OCAFGGHM_00697,GPENAHNM_00733
nagR,nagR,HTH-type transcriptional repressor NagR,OCAFGGHM_00696,GPENAHNM_00734
cycA,cycA,D-serine/D-alanine/glycine transporter,OCAFGGHM_00707,GPENAHNM_00723
ybhL,ybhL,Inner membrane protein YbhL,OCAFGGHM_00668,GPENAHNM_00216
group_266,,putative RNA methyltransferase,OCAFGGHM_00666,GPENAHNM_00219
nhaC,nhaC,Na(+)/H(+) antiporter NhaC,OCAFGGHM_00667,GPENAHNM_00218
group_264,,hypothetical protein,OCAFGGHM_00664,GPENAHNM_00221
patB,patB,Cystathionine beta-lyase PatB,OCAFGGHM_00670,GPENAHNM_00214
group_263,,hypothetical protein,OCAFGGHM_00669,GPENAHNM_00215
group_262,,hypothetical protein,OCAFGGHM_00665,GPENAHNM_00220
lemA,lemA,Protein LemA,OCAFGGHM_00663,GPENAHNM_00651
group_261,,D-lactate dehydrogenase,OCAFGGHM_00625,GPENAHNM_00928
group_260,,hypothetical protein,OCAFGGHM_00619,GPENAHNM_00935
ykoD,ykoD,Putative HMP/thiamine import ATP-binding protein YkoD,OCAFGGHM_00655,GPENAHNM_00643
group_259,,hypothetical protein,OCAFGGHM_00620,GPENAHNM_00933;GPENAHNM_00934
group_258,,hypothetical protein,OCAFGGHM_00652;OCAFGGHM_00651,GPENAHNM_00641
walR,walR,Transcriptional regulatory protein WalR,OCAFGGHM_00638,GPENAHNM_00629
group_257,,hypothetical protein,OCAFGGHM_00649,GPENAHNM_00639
walJ,walJ,Exodeoxyribonuclease WalJ,OCAFGGHM_00642,GPENAHNM_00633
argP,argP,HTH-type transcriptional regulator ArgP,OCAFGGHM_00631,GPENAHNM_00922
glpF_1,glpF_1,Glycerol uptake facilitator protein,OCAFGGHM_00624,GPENAHNM_00929
htrA,htrA,Serine protease Do-like HtrA,OCAFGGHM_00643,GPENAHNM_00634
yxdL,yxdL,ABC transporter ATP-binding protein YxdL,OCAFGGHM_00621,GPENAHNM_00932
group_256,,hypothetical protein,OCAFGGHM_00646,GPENAHNM_00636
ribBA,ribBA,Riboflavin biosynthesis protein RibBA,OCAFGGHM_00627,GPENAHNM_00926
ribH,ribH,67-dimethyl-8-ribityllumazine synthase,OCAFGGHM_00626,GPENAHNM_00927
group_255,,hypothetical protein,OCAFGGHM_00659,GPENAHNM_00647
group_254,,hypothetical protein,OCAFGGHM_00635,GPENAHNM_00918;GPENAHNM_00626
sufT,sufT,Fe-S protein maturation auxiliary factor SufT,OCAFGGHM_00661,GPENAHNM_00649
rhaS_2,rhaS_2,HTH-type transcriptional activator RhaS,OCAFGGHM_00657,GPENAHNM_00645
group_253,,hypothetical protein,OCAFGGHM_00658,GPENAHNM_00646
group_252,,hypothetical protein,OCAFGGHM_00641,GPENAHNM_00632
group_251,,hypothetical protein,OCAFGGHM_00648,GPENAHNM_00638
htpX,htpX,Protease HtpX,OCAFGGHM_00662,GPENAHNM_00650
mdtP,mdtP,Multidrug transporter protein MdtP,OCAFGGHM_00656,GPENAHNM_00644
urdA_2,urdA_2,Urocanate reductase,OCAFGGHM_00632,GPENAHNM_00921
rlmH,rlmH,Ribosomal RNA large subunit methyltransferase H,OCAFGGHM_00645,GPENAHNM_00635
walK,walK,Sensor histidine kinase WalK,OCAFGGHM_00639,GPENAHNM_00630
ribE,ribE,Riboflavin synthase,OCAFGGHM_00628,GPENAHNM_00925
ribD,ribD,Riboflavin biosynthesis protein RibD,OCAFGGHM_00629,GPENAHNM_00924
sdhA,sdhA,L-serine dehydratase alpha chain,OCAFGGHM_00660,GPENAHNM_00648
group_250,,hypothetical protein,OCAFGGHM_00654,GPENAHNM_00642
nrgA,nrgA,Ammonium transporter,OCAFGGHM_00636,GPENAHNM_00627
group_249,,hypothetical protein,OCAFGGHM_00640,GPENAHNM_00631
group_247,,hypothetical protein,OCAFGGHM_00633,GPENAHNM_00920
msbA_1,msbA_1,ATP-dependent lipid A-core flippase,OCAFGGHM_00650,GPENAHNM_00640
natA,natA,ABC transporter ATP-binding protein NatA,OCAFGGHM_00647,GPENAHNM_00637
group_246,,hypothetical protein,OCAFGGHM_00644,1_refound_3_pseudo
group_245,,hypothetical protein,OCAFGGHM_00622,GPENAHNM_00931
group_244,,hypothetical protein,OCAFGGHM_00623,GPENAHNM_00930
brnQ,brnQ,Branched-chain amino acid permease BrnQ,OCAFGGHM_00630,GPENAHNM_00923
group_243,,hypothetical protein,OCAFGGHM_00618,GPENAHNM_00936
group_242,,hypothetical protein,OCAFGGHM_00612,GPENAHNM_00942
metB,metB,Cystathionine gamma-synthase,OCAFGGHM_00613,GPENAHNM_00941
uvrB_1,uvrB_1,UvrABC system protein B,OCAFGGHM_00615,GPENAHNM_00939
group_241,,hypothetical protein,OCAFGGHM_00617,GPENAHNM_00937
exoA,exoA,Exodeoxyribonuclease,OCAFGGHM_00614,GPENAHNM_00940
group_240,,Aldo-keto reductase/MSMEI_2347,OCAFGGHM_00616,GPENAHNM_00938
dnaN,dnaN,Beta sliding clamp,OCAFGGHM_00580,GPENAHNM_00499
mnmE,mnmE,tRNA modification GTPase MnmE,OCAFGGHM_00575,GPENAHNM_00504
rpsF,rpsF,Small ribosomal subunit protein bS6,OCAFGGHM_00585,GPENAHNM_00494
rpmH,rpmH,Large ribosomal subunit protein bL34,OCAFGGHM_00578,GPENAHNM_00501
group_239,,hypothetical protein,OCAFGGHM_00592,GPENAHNM_00487
misCA,misCA,Membrane protein insertase MisCA,OCAFGGHM_00576,GPENAHNM_00503
yofA,yofA;,HTH-type transcriptional regulator YofA;hypothetical protein,OCAFGGHM_00611,GPENAHNM_00473
group_235,,hypothetical protein,OCAFGGHM_00591,GPENAHNM_00488
rnpA,rnpA,Ribonuclease P protein component,OCAFGGHM_00577,GPENAHNM_00502
rpsR,rpsR,Small ribosomal subunit protein bS18,OCAFGGHM_00587,GPENAHNM_00492
ssb_2,ssb_2,Single-stranded DNA-binding protein,OCAFGGHM_00586,GPENAHNM_00493
gyrA,gyrA,DNA gyrase subunit A GyrA,OCAFGGHM_00584,GPENAHNM_00495
pox5,pox5,Pyruvate oxidase,OCAFGGHM_00573,GPENAHNM_00506
rplI,rplI,Large ribosomal subunit protein bL9,OCAFGGHM_00589,GPENAHNM_00490
group_224,,hypothetical protein,OCAFGGHM_00608,GPENAHNM_00476
group_223,,hypothetical protein,OCAFGGHM_00610,GPENAHNM_00474
mnmG,mnmG,tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG,OCAFGGHM_00574,GPENAHNM_00505
gyrB,gyrB,DNA gyrase subunit B,OCAFGGHM_00583,GPENAHNM_00496
group_221,licC_1,Lichenan permease IIC component,OCAFGGHM_00607,GPENAHNM_00477
dnaB_1,dnaB_1,Replicative DNA helicase DnaB,OCAFGGHM_00590,GPENAHNM_00489
gdpP,gdpP,Cyclic-di-AMP phosphodiesterase GdpP,OCAFGGHM_00588,GPENAHNM_00491
dnaA,dnaA,Chromosomal replication initiator protein DnaA,OCAFGGHM_00579,GPENAHNM_00500
group_217,,hypothetical protein,OCAFGGHM_00581,GPENAHNM_00498
recF,recF,DNA replication and repair protein RecF,OCAFGGHM_00582,GPENAHNM_00497
group_216,,hypothetical protein,OCAFGGHM_00609,GPENAHNM_00475
ccpA,ccpA,Catabolite control protein A,OCAFGGHM_00537,GPENAHNM_00262
group_215,,hypothetical protein,OCAFGGHM_00532,GPENAHNM_00267
groEL,groEL,Chaperonin GroEL,OCAFGGHM_00569,GPENAHNM_00226
mggB,mggB,Mannosylglucosyl-3-phosphoglycerate phosphatase,OCAFGGHM_00533,GPENAHNM_00266
rex,rex,Redox-sensing transcriptional repressor Rex,OCAFGGHM_00571,GPENAHNM_00224
group_213,,hypothetical protein,OCAFGGHM_00568,GPENAHNM_00227
pepV,pepV,Beta-Ala-Xaa dipeptidase,OCAFGGHM_00536,GPENAHNM_00263
ruvB,ruvB,Holliday junction branch migration complex subunit RuvB,OCAFGGHM_00557,GPENAHNM_00240
