Gene,Non-unique Gene name,Annotation,max_pident,max_aln_len,n_hits,qlen,max_cov
nagR_1,nagR_1,HTH-type transcriptional repressor NagR,94.587,702,12,702.0,1.0
yqeY,yqeY,putative protein YqeY,94.595,444,15,444.0,1.0
ykfB,ykfB,L-Ala-D/L-Glu epimerase,94.602,1056,3,1056.0,1.0
group_106,,hypothetical protein,94.608,612,12,612.0,1.0
group_61,,hypothetical protein,94.611,1002,12,1002.0,1.0
bglA_2,bglA_2,Aryl-phospho-beta-D-glucosidase BglA,94.617,1449,78,1449.0,1.0
metQ,metQ,putative D-methionine-binding lipoprotein MetQ,94.62,855,17,855.0,1.0
group_198,,hypothetical protein,94.621,1041,3,1041.0,1.0
lgt,lgt,Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase,94.624,837,13,837.0,1.0
group_614,,hypothetical protein,94.628,819,7,819.0,1.0
group_624,,hypothetical protein,94.633,708,12,708.0,1.0
group_612,,hypothetical protein,94.647,822,10,822.0,1.0
group_145,,hypothetical protein,94.647,411,6,411.0,1.0
group_241,,hypothetical protein,94.649,1383,16,1383.0,1.0
pbpB,pbpB,Penicillin-binding protein 2B,94.654,2151,13,2151.0,1.0
group_182,,hypothetical protein,94.659,1217,12,1218.0,0.999
bmr3_1,bmr3_1,Multidrug resistance protein 3,94.659,1479,31,1479.0,1.0
tagO,tagO,putative undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase,94.663,1143,12,1143.0,1.0
glnH_1,glnH_1,ABC transporter glutamine-binding protein GlnH,94.667,825,21,825.0,1.0
group_248,,hypothetical protein,94.667,225,3,225.0,1.0
pepO_2,pepO_2,Neutral endopeptidase,94.667,1965,31,1950.0,1.008
prkC,prkC,Serine/threonine-protein kinase PrkC,94.671,1989,20,1989.0,1.0
cnbA,cnbA,Chloronitrobenzene nitroreductase,94.673,657,17,657.0,1.0
group_537,,hypothetical protein,94.681,282,8,282.0,1.0
ung,ung,Uracil-DNA glycosylase,94.684,696,12,696.0,1.0
pepE_3,pepE_3,Aminopeptidase E,94.685,1317,44,1317.0,1.0
artM,artM,Arginine transport ATP-binding protein ArtM,94.687,734,101,735.0,0.999
nusA,nusA,Transcription termination/antitermination protein NusA,94.69,1224,12,1221.0,1.002
group_817,,Putative gluconeogenesis factor,94.701,1038,12,1038.0,1.0
gpsA,gpsA,Glycerol-3-phosphate dehydrogenase [NAD(P)+],94.706,1020,12,1020.0,1.0
murA1,murA1,UDP-N-acetylglucosamine 1-carboxyvinyltransferase,94.708,1266,12,1266.0,1.0
ettA,ettA,Energy-dependent translational throttle protein EttA,94.72,1952,24,1932.0,1.01
tagK_1,tagK_1,D-tagatose-1-phosphate kinase,94.73,816,3,816.0,1.0
clpC,clpC,Negative regulator of genetic competence ClpC/MecB,94.735,2471,63,2469.0,1.001
nadD,nadD,Nicotinate-nucleotide adenylyltransferase,94.737,627,12,627.0,1.0
group_107,,Gamma-resorcylate decarboxylase,94.745,609,5,609.0,1.0
mtgA_1,mtgA_1,Biosynthetic peptidoglycan transglycosylase,94.746,2379,14,2376.0,1.001
mbl,mbl,Cell shape-determining protein Mbl,94.747,992,24,990.0,1.002
yfdH,yfdH,Prophage bactoprenol glucosyl transferase,94.748,937,12,933.0,1.004
gpsB_1,gpsB_1,Cell cycle protein GpsB,94.749,438,12,438.0,1.0
glmS,glmS,Glutamine--fructose-6-phosphate aminotransferase [isomerizing],94.757,1816,12,1812.0,1.002
group_560,,hypothetical protein,94.759,477,12,477.0,1.0
group_189,,hypothetical protein,94.762,210,3,210.0,1.0
group_620,,hypothetical protein,94.764,783,3,783.0,1.0
group_188,,hypothetical protein,94.764,2712,18,2712.0,1.0
ribT,ribT,Protein RibT,94.766,363,12,363.0,1.0
mnmA,mnmA,tRNA-specific 2-thiouridylase MnmA,94.77,1132,12,1128.0,1.004
dnaG,dnaG,DNA primase,94.774,1818,21,1818.0,1.0
group_751,,hypothetical protein,94.775,555,12,555.0,1.0
group_221,,hypothetical protein,94.778,900,7,900.0,1.0
potD,potD,Spermidine/putrescine-binding periplasmic protein,94.786,1074,12,1074.0,1.0
gmuR_2,gmuR_2,HTH-type transcriptional regulator GmuR,94.787,733,12,729.0,1.005
trmB,trmB,tRNA (guanine-N(7)-)-methyltransferase,94.793,660,12,654.0,1.009
plsC,plsC,1-acyl-sn-glycerol-3-phosphate acyltransferase,94.797,618,12,615.0,1.005
whiA,whiA,putative cell division protein WhiA,94.798,942,12,942.0,1.0
group_605,,hypothetical protein,94.808,1329,7,1329.0,1.0
coaD,coaD,Phosphopantetheine adenylyltransferase,94.81,501,12,501.0,1.0
murB,murB,UDP-N-acetylenolpyruvoylglucosamine reductase,94.812,906,12,906.0,1.0
prpC,prpC,Protein phosphatase PrpC,94.821,753,12,753.0,1.0
pstS1,pstS1,Phosphate-binding protein PstS 1,94.828,870,16,870.0,1.0
purB,purB,Adenylosuccinate lyase,94.83,1297,12,1296.0,1.001
glcR_1,glcR_1,HTH-type transcriptional repressor GlcR,94.845,776,7,780.0,0.995
potA,potA,Spermidine/putrescine import ATP-binding protein PotA,94.847,1104,70,1104.0,1.0
ftsW,ftsW,putative peptidoglycan glycosyltransferase FtsW,94.852,1199,12,1185.0,1.012
cvfB,cvfB,Conserved virulence factor B,94.855,894,12,894.0,1.0
hslV,hslV,ATP-dependent protease subunit HslV,94.857,525,12,525.0,1.0
group_741,,hypothetical protein,94.858,564,12,564.0,1.0
group_598,,hypothetical protein,94.859,603,6,603.0,1.0
yqeH,yqeH,putative protein YqeH,94.865,1110,17,1110.0,1.0
group_48,,hypothetical protein,94.872,312,3,312.0,1.0
group_3,,hypothetical protein,94.872,234,3,234.0,1.0
yutF,yutF,5'-nucleotidase YutF,94.891,783,12,783.0,1.0
uup_4,uup_4,ATP-binding protein Uup,94.901,1569,24,1569.0,1.0
group_792,,hypothetical protein,94.902,765,5,765.0,1.0
ruvB,ruvB,Holliday junction branch migration complex subunit RuvB,94.902,1020,12,1020.0,1.0
group_485,,hypothetical protein,94.907,432,3,432.0,1.0
rhaS_1,rhaS_1,HTH-type transcriptional activator RhaS,94.928,828,2,828.0,1.0
dut,dut,Deoxyuridine 5'-triphosphate nucleotidohydrolase,94.928,552,12,552.0,1.0
dnaA,dnaA,Chromosomal replication initiator protein DnaA,94.945,1365,12,1365.0,1.0
mgtB_2,mgtB_2,Magnesium-transporting ATPase P-type 1,94.949,990,18,990.0,1.0
group_396,,putative transporter,94.974,1353,9,1353.0,1.0
murC,murC,UDP-N-acetylmuramate--L-alanine ligase,94.977,1319,12,1314.0,1.004
lemA,lemA,Protein LemA,94.982,558,12,558.0,1.0
sasA_2,sasA_2,Adaptive-response sensory-kinase SasA,94.987,1536,28,1536.0,1.0
grpE,grpE,Protein GrpE,94.991,579,12,579.0,1.0
group_264,,hypothetical protein,94.994,879,10,879.0,1.0
ackA_1,ackA_1,Acetate kinase,94.996,1209,27,1200.0,1.008
murJ,murJ,Lipid II flippase MurJ,94.997,1659,12,1659.0,1.0
group_384,,hypothetical protein,94.997,1539,9,1539.0,1.0
lacF_2,lacF_2,PTS system lactose-specific EIIA component,95.0,360,16,360.0,1.0
sigA,sigA,RNA polymerase sigma factor SigA,95.009,1122,12,1122.0,1.0
group_806,,hypothetical protein,95.013,381,7,381.0,1.0
metP,metP,Methionine import system permease protein MetP,95.014,704,12,702.0,1.003
group_781,,hypothetical protein,95.016,321,3,321.0,1.0
group_232,,hypothetical protein,95.019,261,3,261.0,1.0
glmU,glmU,Bifunctional protein GlmU,95.022,1386,12,1386.0,1.0
group_591,,hypothetical protein,95.032,934,12,924.0,1.011
pgsA,pgsA,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase,95.035,566,14,564.0,1.004
group_464,,hypothetical protein,95.04,504,12,504.0,1.0
mnmG,mnmG,tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG,95.042,1896,12,1896.0,1.0
rnr,rnr,Ribonuclease R,95.043,2340,12,2340.0,1.0
group_760,,Sulfurtransferase,95.05,303,3,303.0,1.0
gpmA_4,gpmA_4,23-bisphosphoglycerate-dependent phosphoglycerate mutase,95.072,690,15,690.0,1.0
yvcJ,yvcJ,Nucleotide-binding protein YvcJ,95.091,878,15,876.0,1.002
group_693,,hypothetical protein,95.092,489,3,489.0,1.0
xpkA,xpkA,Xylulose-5-phosphate phosphoketolase,95.094,2413,16,2406.0,1.003
pcrA,pcrA,ATP-dependent DNA helicase PcrA,95.098,2288,20,2244.0,1.02
group_385,,hypothetical protein,95.102,1368,7,1368.0,1.0
purR,purR,Purine biosynthesis transcriptional repressor PurR,95.102,843,12,837.0,1.007
yhfK,yhfK,putative sugar epimerase YhfK,95.103,633,7,633.0,1.0
group_197,,hypothetical protein,95.132,1931,26,1932.0,0.999
group_382,,putative protein,95.135,1671,12,1665.0,1.004
yqfL,yqfL,Putative pyruvate phosphate dikinase regulatory protein,95.136,843,12,843.0,1.0
slmA,slmA,Nucleoid occlusion factor SlmA,95.152,660,13,660.0,1.0
corC,corC,Magnesium and cobalt efflux protein CorC,95.156,867,12,867.0,1.0
group_717,,hypothetical protein,95.157,351,3,351.0,1.0
sph,sph,Oleate hydratase,95.158,1790,14,1776.0,1.008
group_563,,hypothetical protein,95.161,186,6,186.0,1.0
group_383,,hypothetical protein,95.166,996,11,993.0,1.003
folD,folD,Bifunctional protein FolD protein,95.171,849,9,849.0,1.0
bioH,bioH,Pimeloyl-[acyl-carrier protein] methyl ester esterase,95.173,666,12,663.0,1.005
htpX_2,htpX_2,Protease HtpX,95.174,891,14,891.0,1.0
smpB,smpB,SsrA-binding protein,95.175,462,12,456.0,1.013
group_810,,Putative transport protein,95.178,1182,12,1182.0,1.0
valS,valS,Valine--tRNA ligase,95.189,2649,14,2640.0,1.003
group_122,,hypothetical protein,95.192,520,3,519.0,1.002
ppaC,ppaC,putative manganese-dependent inorganic pyrophosphatase,95.192,941,12,936.0,1.005
metK,metK,S-adenosylmethionine synthase,95.199,1208,12,1209.0,0.999
relA,relA,GTP pyrophosphokinase,95.206,2269,12,2253.0,1.007
zosA,zosA,Zinc-transporting ATPase,95.208,1878,28,1878.0,1.0
mraY,mraY,Phospho-N-acetylmuramoyl-pentapeptide-transferase,95.208,960,14,960.0,1.0
cydB,cydB,Cytochrome bd-I ubiquinol oxidase subunit 2,95.21,1023,10,1023.0,1.0
group_761,,hypothetical protein,95.211,529,12,522.0,1.013
strL,;strL,hypothetical protein;dTDP-4-dehydrorhamnose reductase,95.213,841,6,1029.0,0.817
group_775,,hypothetical protein,95.215,627,12,627.0,1.0
strA,strA,Sortase A,95.217,690,12,690.0,1.0
ypdF,ypdF,Aminopeptidase YpdF,95.225,1110,12,1110.0,1.0
nhaK,;nhaK,hypothetical protein;Sodium potassium lithium and rubidium/H(+) antiporter,95.229,1572,21,1572.0,1.0
ycaM_3,ycaM_3,Inner membrane transporter YcaM,95.238,1449,17,1449.0,1.0
galT,galT,Galactose-1-phosphate uridylyltransferase,95.238,1470,12,1470.0,1.0
group_785,,hypothetical protein,95.238,231,12,231.0,1.0
guaB,guaB,Inosine-5'-monophosphate dehydrogenase,95.238,1155,12,1155.0,1.0
dedA,dedA,DedA family protein,95.238,651,12,651.0,1.0
group_31,,hypothetical protein,95.238,1812,34,1812.0,1.0
rnj1,rnj1,Ribonuclease J 1,95.238,1684,17,1680.0,1.002
rodA,rodA,Peptidoglycan glycosyltransferase RodA,95.238,1205,12,1197.0,1.007
licC_1,licC_1,Lichenan permease IIC component,95.255,1433,13,1431.0,1.001
pstB3_1,pstB3_1,Phosphate import ATP-binding protein PstB 3,95.256,801,39,801.0,1.0
aimA,aimA,Glutamate/serine transporter AimA,95.256,1602,12,1602.0,1.0
glnQ_2,glnQ_2,Glutamine transport ATP-binding protein GlnQ,95.257,759,103,759.0,1.0
pyrAA_1,pyrAA_1,Carbamoyl phosphate synthase pyrimidine-specific small chain,95.261,1068,12,1056.0,1.011
group_492,,hypothetical protein,95.262,401,2,402.0,0.998
pepT_1~~~pepT_2,pepT_1;pepT_2,Peptidase T,95.272,1248,24,1248.0,1.0
nusB,nusB,Transcription antitermination protein NusB,95.274,402,12,402.0,1.0
alx,alx,Putative membrane-bound redox modulator Alx,95.275,783,13,783.0,1.0
group_599,,hypothetical protein,95.277,1355,7,1356.0,0.999
acpS,acpS,Holo-[acyl-carrier-protein] synthase,95.278,360,12,360.0,1.0
group_50,,hypothetical protein,95.28,4300,70,8454.0,0.509
pheT_2,pheT_2,Phenylalanine--tRNA ligase beta subunit,95.28,2433,19,2415.0,1.007
leuS,leuS,Leucine--tRNA ligase,95.281,2416,12,2415.0,1.0
group_735,,hypothetical protein,95.283,3701,145,6486.0,0.571
group_312,,hypothetical protein,95.287,1167,26,1149.0,1.016
cdaA,cdaA,Cyclic di-AMP synthase CdaA,95.289,849,12,849.0,1.0
epsH,epsH,Putative glycosyltransferase EpsH,95.307,831,12,831.0,1.0
def_1,def_1,Peptide deformylase,95.315,556,12,555.0,1.002
gmuR_1,gmuR_1,HTH-type transcriptional regulator GmuR,95.317,726,4,726.0,1.0
ytpP,ytpP,Thioredoxin-like protein YtpP,95.327,321,12,321.0,1.0
pucK,pucK,Uric acid permease PucK,95.335,1329,12,1329.0,1.0
group_811,,hypothetical protein,95.341,279,3,279.0,1.0
rimI_1,rimI_1,[Ribosomal protein bS18]-alanine N-acetyltransferase,95.341,558,12,558.0,1.0
group_57,,Phosphomevalonate kinase,95.345,1074,12,1074.0,1.0
gatA_2,gatA_2,Glutamyl-tRNA(Gln) amidotransferase subunit A,95.347,1448,12,1440.0,1.006
group_555,,Putative universal stress protein,95.354,495,20,495.0,1.0
resD,resD,Transcriptional regulatory protein ResD,95.359,711,22,711.0,1.0
group_668,,hypothetical protein,95.385,343,3,345.0,0.994
glnP,glnP,putative glutamine ABC transporter permease protein GlnP,95.392,651,19,651.0,1.0
iphP,iphP,Tyrosine-protein phosphatase,95.398,804,12,804.0,1.0
hit,hit,Protein hit,95.402,435,12,435.0,1.0
appC,appC,Cytochrome bd-II ubiquinol oxidase subunit 1,95.402,1392,12,1392.0,1.0
cpoA,cpoA,Alpha-galactosylglucosyldiacylglycerol synthase,95.402,1045,12,1044.0,1.001
prfA,prfA,Peptide chain release factor 1,95.409,1090,26,1089.0,1.001
group_522,,hypothetical protein,95.413,327,10,327.0,1.0
group_571,,hypothetical protein,95.417,720,12,720.0,1.0
group_239,,hypothetical protein,95.421,546,12,546.0,1.0
yidC,yidC,Membrane protein insertase YidC,95.427,984,12,984.0,1.0
trpS2,trpS2,Tryptophan--tRNA ligase 2,95.432,1029,12,1029.0,1.0
licC_3~~~licC_2,licC_3;licC_2,Lichenan permease IIC component,95.434,1314,18,1314.0,1.0
group_39,,hypothetical protein,95.434,657,6,657.0,1.0
mtnN,mtnN,5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase,95.442,702,13,702.0,1.0
zwf,zwf,Glucose-6-phosphate 1-dehydrogenase,95.445,1457,12,1449.0,1.006
asnS,asnS,Asparagine--tRNA ligase,95.458,1300,12,1299.0,1.001
cdaR,cdaR,CdaA regulatory protein CdaR,95.459,969,12,969.0,1.0
recF,recF,DNA replication and repair protein RecF,95.467,1125,12,1125.0,1.0
der,der,GTPase Der,95.486,1318,22,1308.0,1.008
gluP,gluP,Rhomboid protease GluP,95.488,687,12,687.0,1.0
sorA_4,sorA_4,PTS system sorbose-specific EIIC component,95.489,798,8,798.0,1.0
group_750,,hypothetical protein,95.5,600,12,600.0,1.0
pyrAA_2,pyrAA_2,Carbamoyl phosphate synthase pyrimidine-specific small chain,95.5,1089,19,1089.0,1.0
tadA_2,tadA_2,tRNA-specific adenosine deaminase,95.501,489,12,489.0,1.0
trxB,trxB,Thioredoxin reductase,95.513,936,12,936.0,1.0
group_219,,hypothetical protein,95.518,357,3,357.0,1.0
pth,pth,Peptidyl-tRNA hydrolase,95.52,559,12,558.0,1.002
gyrA,gyrA,DNA gyrase subunit A GyrA,95.542,2490,25,2490.0,1.0
yjeM,yjeM,Inner membrane transporter YjeM,95.56,1509,25,1509.0,1.0
glyS,glyS,Glycine--tRNA ligase beta subunit,95.562,2096,12,2073.0,1.011
ileS,ileS,isoleucine--tRNA ligase IleS,95.575,2814,15,2802.0,1.004
group_168,,hypothetical protein,95.578,294,4,294.0,1.0
group_547,,hypothetical protein,95.582,253,12,249.0,1.016
group_524,,hypothetical protein,95.597,318,7,318.0,1.0
tsaD,tsaD,tRNA N6-adenosine threonylcarbamoyltransferase,95.606,1047,12,1047.0,1.0
mltG,mltG,Endolytic murein transglycosylase,95.616,1095,3,1095.0,1.0
yugI,yugI,General stress protein 13,95.628,366,3,366.0,1.0
dnaB_1,dnaB_1,Replicative DNA helicase DnaB,95.633,1383,13,1374.0,1.007
apt,apt,Adenine phosphoribosyltransferase,95.644,530,12,528.0,1.004
tyrS,tyrS,Tyrosine--tRNA ligase,95.645,1268,15,1263.0,1.004
prsA,prsA,Foldase protein PrsA,95.652,897,12,897.0,1.0
group_445,,hypothetical protein,95.652,621,7,621.0,1.0
ydgH,;ydgH,hypothetical protein;Putative membrane protein YdgH,95.667,3776,46,3741.0,1.009
group_147,,hypothetical protein,95.674,393,12,393.0,1.0
ptcB,ptcB,PTS system galactose-specific EIIB component,95.679,336,8,324.0,1.037
gnd,gnd,6-phosphogluconate dehydrogenase decarboxylating,95.68,1419,12,1389.0,1.022
guaA_1,guaA_1,GMP synthase [glutamine-hydrolyzing],95.689,1554,13,1554.0,1.0
asnB,asnB,Asparagine synthetase [glutamine-hydrolyzing] 1,95.692,1950,12,1950.0,1.0
group_593,,hypothetical protein,95.699,1395,13,1395.0,1.0
recA,recA,Protein RecA,95.708,1095,12,1095.0,1.0
recU,recU,Holliday junction resolvase RecU,95.714,630,12,630.0,1.0
agaS,agaS,D-galactosamine-6-phosphate deaminase AgaS,95.716,1167,3,1167.0,1.0
darA,darA,Cyclic di-AMP receptor A,95.719,331,8,327.0,1.012
group_604,,D-aspartate ligase,95.721,1332,12,1332.0,1.0
group_424,,hypothetical protein,95.723,795,3,795.0,1.0
group_284,,putative ABC transporter ATP-binding protein,95.73,1850,33,1851.0,0.999
group_415,,hypothetical protein,95.735,891,12,891.0,1.0
group_565,,hypothetical protein,95.737,1079,12,1083.0,0.996
ffh,ffh,Signal recognition particle protein,95.737,1431,15,1431.0,1.0
fpaP_2,fpaP_2,Proline iminopeptidase,95.738,915,12,915.0,1.0
group_438,,hypothetical protein,95.742,681,3,681.0,1.0
group_791,,hypothetical protein,95.745,282,12,282.0,1.0
murF,murF,UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase,95.76,1374,12,1368.0,1.004
ykuT,ykuT,putative MscS family protein YkuT,95.764,897,9,897.0,1.0
gmuR_3,gmuR_3,HTH-type transcriptional regulator GmuR,95.778,450,2,450.0,1.0
ftsZ,ftsZ,Cell division protein FtsZ,95.779,1374,16,1371.0,1.002
rasP,rasP,Regulator of sigma-W protease RasP,95.784,1270,12,1257.0,1.01
group_225,,hypothetical protein,95.791,594,16,594.0,1.0
secA,secA,Protein translocase subunit SecA,95.792,2407,21,2400.0,1.003
cmk,cmk,Cytidylate kinase,95.796,674,12,666.0,1.012
lacF_3,lacF_3,PTS system lactose-specific EIIA component,95.798,357,12,357.0,1.0
pheS,pheS,Phenylalanine--tRNA ligase alpha subunit,95.81,1055,12,1050.0,1.005
group_158,,hypothetical protein,95.833,336,12,336.0,1.0
gpsB_2,gpsB_2,Cell cycle adapter protein GpsB,95.833,792,11,792.0,1.0
tdk,tdk,Thymidine kinase,95.833,604,13,600.0,1.007
lysS,lysS,Lysine--tRNA ligase,95.847,1541,12,1542.0,0.999
group_595,,hypothetical protein,95.861,918,15,918.0,1.0
ribA,ribA,GTP cyclohydrolase-2,95.862,291,15,279.0,1.043
tsaB,tsaB,tRNA threonylcarbamoyladenosine biosynthesis protein TsaB,95.868,753,12,726.0,1.037
brnQ_1,brnQ_1,Branched-chain amino acid permease BrnQ,95.87,1380,21,1380.0,1.0
group_728,,hypothetical protein,95.878,558,7,558.0,1.0
group_651,,hypothetical protein,95.887,924,3,924.0,1.0
araQ,araQ,Arabinooligosaccharides transport system permease protein AraQ,95.909,831,12,831.0,1.0
group_251,,hypothetical protein,95.916,759,7,759.0,1.0
group_569,,hypothetical protein,95.918,147,3,147.0,1.0
group_434,,hypothetical protein,95.921,711,10,711.0,1.0
xseB,xseB,Exodeoxyribonuclease 7 small subunit,95.935,246,12,246.0,1.0
ybhL_2,ybhL_2,Inner membrane protein YbhL,95.938,723,22,714.0,1.013
yslB,yslB,putative protein YslB,95.939,394,8,396.0,0.995
group_244,,hypothetical protein,95.948,543,3,543.0,1.0
glcU_2,glcU_2,Glucose uptake protein GlcU,95.949,867,7,864.0,1.003
gmuF,gmuF,putative mannose-6-phosphate isomerase GmuF,95.963,971,14,966.0,1.005
bmr3_2,bmr3_2,Multidrug resistance protein 3,95.978,1442,36,1446.0,0.997
czrA,czrA,HTH-type transcriptional repressor CzrA,95.988,324,3,324.0,1.0
group_13,,hypothetical protein,96.0,201,7,201.0,1.0
glmM,glmM,Phosphoglucosamine mutase,96.018,1356,12,1356.0,1.0
spx,spx,Global transcriptional regulator Spx,96.02,402,16,402.0,1.0
agaA_1,agaA_1,N-acetylgalactosamine-6-phosphate deacetylase,96.028,1175,17,1158.0,1.015
pgcA,pgcA,Phosphoglucomutase,96.058,1725,12,1725.0,1.0
degV_2,degV_2,Protein DegV,96.059,888,14,888.0,1.0
lepA_1,lepA_1,Elongation factor 4,96.07,2646,19,2646.0,1.0
lacR_3,lacR_3,Lactose phosphotransferase system repressor,96.078,765,3,765.0,1.0
dgoD,dgoD,D-galactonate dehydratase,96.078,1173,5,1173.0,1.0
gdpP,gdpP,Cyclic-di-AMP phosphodiesterase GdpP,96.087,2043,12,2019.0,1.012
niaP,niaP,Niacin transporter NiaP,96.107,1246,5,1233.0,1.011
glnA,glnA,Glutamine synthetase,96.114,1338,12,1338.0,1.0
group_243,,hypothetical protein,96.119,438,12,438.0,1.0
rex,rex,Redox-sensing transcriptional repressor Rex,96.124,645,12,645.0,1.0
group_180,,hypothetical protein,96.124,258,2,258.0,1.0
mreC,mreC,Cell shape-determining protein MreC,96.127,852,12,852.0,1.0
galE_1,galE_1,UDP-glucose 4-epimerase,96.129,155,16,186.0,0.833
group_155,,hypothetical protein,96.131,336,3,336.0,1.0
pyrR_1,pyrR_1,Bifunctional protein pyrR,96.133,543,13,543.0,1.0
group_144,,hypothetical protein,96.135,414,3,414.0,1.0
uup_1,uup_1,ATP-binding protein Uup,96.142,1581,46,1581.0,1.0
oxc,oxc,Oxalyl-CoA decarboxylase,96.143,1742,6,1737.0,1.003
recO,recO,DNA repair protein RecO,96.149,753,8,753.0,1.0
nrdD,nrdD,Anaerobic ribonucleoside-triphosphate reductase,96.156,2211,12,2211.0,1.0
cshA,cshA,ATP-dependent RNA helicase CshA,96.159,1458,25,1458.0,1.0
pstB3_2,pstB3_2,Phosphate import ATP-binding protein PstB 3,96.164,756,46,756.0,1.0
walK,walK,Sensor histidine kinase WalK,96.164,1874,20,1851.0,1.012
group_813,,hypothetical protein,96.175,183,3,183.0,1.0
group_254,,hypothetical protein,96.175,183,3,183.0,1.0
group_798,,hypothetical protein,96.18,1335,7,1335.0,1.0
lacE_1,lacE_1,PTS system lactose-specific EIICB component,96.185,1704,14,1704.0,1.0
group_564,,hypothetical protein,96.186,2019,3,2019.0,1.0
group_187,,hypothetical protein,96.19,1181,3,1182.0,0.999
idi,idi,Isopentenyl-diphosphate Delta-isomerase,96.222,450,11,450.0,1.0
group_195,,Acid shock protein,96.222,450,7,450.0,1.0
group_789,,hypothetical protein,96.226,424,4,426.0,0.995
cspR,cspR,Putative tRNA (cytidine(34)-2'-O)-methyltransferase,96.237,559,12,558.0,1.002
rpoC,rpoC,DNA-directed RNA polymerase subunit beta RpoC,96.242,3672,12,3672.0,1.0
group_142,,hypothetical protein,96.244,426,4,426.0,1.0
group_169,,Putative membrane protein insertion efficiency factor,96.259,294,12,294.0,1.0
group_191,,hypothetical protein,96.268,777,3,777.0,1.0
phnE,phnE,Phosphate-import permease protein PhnE,96.269,804,15,804.0,1.0
pyrH,pyrH,Uridylate kinase,96.281,726,12,726.0,1.0
ftsH,ftsH,ATP-dependent zinc metalloprotease FtsH,96.286,2127,12,2127.0,1.0
group_167,,hypothetical protein,96.296,297,3,297.0,1.0
ddlA,ddlA,D-alanine--D-alanine ligase A,96.296,1091,13,1086.0,1.005
gatB_2,gatB_2,Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B,96.296,1440,12,1431.0,1.006
yerH,yerH,putative lipoprotein YerH,96.316,1140,12,1140.0,1.0
group_500,,hypothetical protein,96.325,381,3,381.0,1.0
group_214,,hypothetical protein,96.329,681,12,681.0,1.0
group_240,,hypothetical protein,96.33,327,12,327.0,1.0
group_160,,hypothetical protein,96.33,327,7,327.0,1.0
group_552,,hypothetical protein,96.333,1200,5,1212.0,0.99
upp,upp,Uracil phosphoribosyltransferase,96.349,632,12,630.0,1.003
uctC,uctC,Acetyl-CoA:oxalate CoA-transferase,96.38,1188,12,1188.0,1.0
group_211,,hypothetical protein,96.386,498,3,498.0,1.0
prs_1,prs_1,Ribose-phosphate pyrophosphokinase,96.399,972,28,972.0,1.0
group_234,,hypothetical protein,96.402,528,1,528.0,1.0
ybeY,ybeY,Endoribonuclease YbeY,96.402,528,12,528.0,1.0
glyQ,glyQ,Glycine--tRNA ligase alpha subunit,96.405,918,13,918.0,1.0
serS,serS,Serine--tRNA ligase,96.415,1311,12,1311.0,1.0
dnaK,dnaK,Chaperone protein DnaK,96.421,1872,12,1872.0,1.0
group_207,,hypothetical protein,96.429,420,12,420.0,1.0
recQ,recQ,ATP-dependent DNA helicase RecQ,96.429,1794,8,1794.0,1.0
murD,murD,UDP-N-acetylmuramoylalanine--D-glutamate ligase,96.429,1389,21,1383.0,1.004
claer,cla-er,CLA biosynthesis enone reductase,96.434,645,9,645.0,1.0
lmrA,lmrA,Multidrug resistance ABC transporter ATP-binding and permease protein,96.438,786,38,786.0,1.0
group_646,,Deoxyguanosine kinase,96.444,675,25,675.0,1.0
secY,secY,Protein translocase subunit SecY,96.451,1298,12,1296.0,1.002
rnj,rnj,Ribonuclease J,96.467,1302,12,1302.0,1.0
nrnA,nrnA,putative bifunctional oligoribonuclease and PAP phosphatase NrnA,96.48,966,12,966.0,1.0
oppF,oppF,Oligopeptide transport ATP-binding protein OppF,96.491,969,30,969.0,1.0
era,era,GTPase Era,96.491,912,12,912.0,1.0
group_416,,hypothetical protein,96.497,885,8,885.0,1.0
pckA,pckA,Phosphoenolpyruvate carboxykinase (ATP),96.504,1659,7,1659.0,1.0
rbfA,rbfA,Ribosome-binding factor A,96.505,372,12,372.0,1.0
purA,purA,Adenylosuccinate synthetase,96.512,1290,13,1290.0,1.0
group_268,,hypothetical protein,96.528,288,4,288.0,1.0
group_809,,hypothetical protein,96.552,435,17,435.0,1.0
panT,panT,Pantothenate transporter PanT,96.552,618,11,618.0,1.0
clpY,clpY,ATP-dependent protease ATPase subunit ClpY,96.552,1395,23,1395.0,1.0
dps,dps,DNA protection during starvation protein,96.581,468,10,468.0,1.0
yfbR,yfbR,5'-deoxynucleotidase YfbR,96.589,645,12,645.0,1.0
gtaB,gtaB,UTP--glucose-1-phosphate uridylyltransferase,96.59,909,13,909.0,1.0
atpC,atpC,ATP synthase epsilon chain,96.599,441,12,441.0,1.0
scrB_2~~~scrB_1,scrB_2;scrB_1,Sucrose-6-phosphate hydrolase,96.601,1530,6,1530.0,1.0
group_783,,Nucleoside triphosphate/diphosphate phosphatase,96.616,591,3,591.0,1.0
