Gene,Non-unique Gene name,Annotation,max_pident,max_aln_len,n_hits,qlen,max_cov
rsfS,rsfS,Ribosomal silencing factor RsfS,94.253,348,11,348.0,1.0
pepO_3,pepO_3,Neutral endopeptidase,94.256,1964,29,1950.0,1.007
rsmF,rsmF,Ribosomal RNA small subunit methyltransferase F,94.265,1395,22,1392.0,1.002
metQ,metQ,putative D-methionine-binding lipoprotein MetQ,94.269,855,16,855.0,1.0
group_386,,Phosphorylated carbohydrates phosphatase,94.273,681,11,681.0,1.0
pbuG_1,pbuG_1,Guanine/hypoxanthine permease PbuG,94.275,1310,26,1311.0,0.999
dagK,dagK,Diacylglycerol kinase,94.279,923,11,909.0,1.015
sasA_2,sasA_2,Adaptive-response sensory-kinase SasA,94.284,1453,11,1452.0,1.001
ecfA1,ecfA1,Energy-coupling factor transporter ATP-binding protein EcfA1,94.286,849,44,849.0,1.0
rclA,rclA,putative pyridine nucleotide-disulfide oxidoreductase RclA,94.294,1341,3,1332.0,1.007
group_893,,hypothetical protein,94.297,1017,11,1017.0,1.0
pncB2,pncB2,Nicotinate phosphoribosyltransferase pncB2,94.297,1473,12,1473.0,1.0
pepQ,pepQ,Xaa-Pro dipeptidase,94.304,1121,13,1107.0,1.013
tarD,tarD,Glycerol-3-phosphate cytidylyltransferase,94.315,387,11,387.0,1.0
group_868,,hypothetical protein,94.326,564,11,564.0,1.0
tsaE,tsaE,tRNA threonylcarbamoyladenosine biosynthesis protein TsaE,94.34,477,11,477.0,1.0
brnQ_3,brnQ_3,Branched-chain amino acid permease BrnQ,94.359,1365,17,1365.0,1.0
group_883,,hypothetical protein,94.362,1011,2,1011.0,1.0
group_600,,hypothetical protein,94.362,603,5,603.0,1.0
group_711,,hypothetical protein,94.364,550,8,561.0,0.98
plsY_2,plsY_2,Glycerol-3-phosphate acyltransferase,94.364,621,11,621.0,1.0
clpE_1,clpE_1,ATP-dependent Clp protease ATP-binding subunit ClpE,94.375,2189,56,2169.0,1.009
group_523,,hypothetical protein,94.378,498,9,498.0,1.0
group_703,,hypothetical protein,94.383,819,6,819.0,1.0
lexA,lexA,LexA repressor,94.391,624,8,624.0,1.0
group_697,,hypothetical protein,94.398,839,2,840.0,0.999
yycI,yycI,Two-component system WalR/WalK regulatory protein YycI,94.404,822,8,822.0,1.0
iolG,iolG,Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase,94.405,983,6,987.0,0.996
group_249,,DegV domain-containing protein,94.406,858,11,858.0,1.0
group_238,,hypothetical protein,94.411,1002,11,1002.0,1.0
ykfB,ykfB,L-Ala-D/L-Glu epimerase,94.413,1056,2,1056.0,1.0
scpB,scpB,Segregation and condensation protein B,94.416,591,15,591.0,1.0
group_137,,Oleate hydratase,94.419,1308,12,1308.0,1.0
group_376,artM_1,Arginine transport ATP-binding protein ArtM,94.422,735,73,735.0,1.0
group_678,,hypothetical protein,94.422,251,2,249.0,1.008
topA,topA,DNA topoisomerase 1,94.428,2082,15,2082.0,1.0
steT,steT,Serine/threonine exchanger SteT,94.432,1311,15,1311.0,1.0
group_244,,hypothetical protein,94.444,324,2,327.0,0.991
acpS,acpS,Holo-[acyl-carrier-protein] synthase,94.444,360,11,360.0,1.0
nagR_2,nagR_2,HTH-type transcriptional repressor NagR,94.444,702,11,702.0,1.0
group_411,,hypothetical protein,94.444,540,6,540.0,1.0
group_124,,hypothetical protein,94.444,234,2,234.0,1.0
pbp2a,pbp2a,Penicillin-binding protein 2a,94.461,2058,11,2058.0,1.0
group_366,,putative oxidoreductase,94.465,795,11,795.0,1.0
murA1,murA1,UDP-N-acetylglucosamine 1-carboxyvinyltransferase,94.471,1266,11,1266.0,1.0
hprK,hprK,HPr kinase/phosphorylase,94.479,960,12,960.0,1.0
pyrDB,pyrDB,Dihydroorotate dehydrogenase B (NAD(+)) catalytic subunit,94.481,925,7,924.0,1.001
walJ,walJ,Exodeoxyribonuclease WalJ,94.486,798,12,798.0,1.0
group_477,,hypothetical protein,94.488,381,6,381.0,1.0
ribT,ribT,Protein RibT,94.49,363,11,363.0,1.0
radA,radA,DNA repair protein RadA,94.493,1380,11,1380.0,1.0
tagK_1,tagK_1,D-tagatose-1-phosphate kinase,94.498,927,2,927.0,1.0
group_537,,L-2-hydroxyisocaproate dehydrogenase,94.499,909,9,909.0,1.0
lgt,lgt,Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase,94.504,837,12,837.0,1.0
group_777,,hypothetical protein,94.505,1383,11,1383.0,1.0
potD,potD,Spermidine/putrescine-binding periplasmic protein,94.507,1074,12,1074.0,1.0
celB,celB,PTS system cellobiose-specific EIIC component,94.52,1332,13,1332.0,1.0
cnbA,cnbA,Chloronitrobenzene nitroreductase,94.521,657,15,657.0,1.0
gpsB_1,gpsB_1,Cell cycle adapter protein GpsB,94.521,438,11,438.0,1.0
group_293,,hypothetical protein,94.528,530,2,531.0,0.998
ftsA,ftsA,Cell division protein FtsA,94.53,1376,13,1371.0,1.004
yvdD,yvdD,LOG family protein YvdD,94.533,567,2,567.0,1.0
ltaS1,ltaS1,Lipoteichoic acid synthase 1,94.538,2069,28,2070.0,1.0
malP,malP,Maltose phosphorylase,94.54,2306,12,2271.0,1.015
group_744,,hypothetical protein,94.545,938,11,936.0,1.002
prpC,prpC,Protein phosphatase PrpC,94.555,753,11,753.0,1.0
ezrA,ezrA,Septation ring formation regulator EzrA,94.56,1728,19,1728.0,1.0
pepV_2,pepV_2,Beta-Ala-Xaa dipeptidase,94.564,1405,11,1398.0,1.005
ettA,;ettA,hypothetical protein;Energy-dependent translational throttle protein EttA,94.565,1948,16,1932.0,1.008
group_384,,hypothetical protein,94.567,681,2,681.0,1.0
ligA,ligA,DNA ligase,94.569,2007,11,2007.0,1.0
yheI_2,yheI_2,putative multidrug resistance ABC transporter ATP-binding/permease protein YheI,94.571,1589,45,1584.0,1.003
mtgA_2,mtgA_2,Biosynthetic peptidoglycan transglycosylase,94.574,2829,6,2829.0,1.0
group_419,,hypothetical protein,94.574,516,2,516.0,1.0
tagO,tagO,putative undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase,94.576,1143,16,1143.0,1.0
nadD,nadD,Nicotinate-nucleotide adenylyltransferase,94.577,627,11,627.0,1.0
group_764,,hypothetical protein,94.582,886,6,885.0,1.001
group_494,,hypothetical protein,94.587,351,2,351.0,1.0
plsY_1,plsY_1,Glycerol-3-phosphate acyltransferase,94.595,660,14,660.0,1.0
yqeY,yqeY,putative protein YqeY,94.595,446,11,444.0,1.005
pbpB,pbpB,Penicillin-binding protein 2B,94.607,2151,12,2151.0,1.0
ruvB,ruvB,Holliday junction branch migration complex subunit RuvB,94.608,1020,11,1020.0,1.0
group_399,,hypothetical protein,94.608,612,11,612.0,1.0
nusA,nusA,Transcription termination/antitermination protein NusA,94.608,1224,12,1224.0,1.0
group_730,bglA_2,Aryl-phospho-beta-D-glucosidase BglA,94.617,1449,63,1449.0,1.0
group_328,,hypothetical protein,94.62,855,1,855.0,1.0
group_732,,hypothetical protein,94.621,1041,2,1038.0,1.003
cvfB,cvfB,Conserved virulence factor B,94.631,894,11,894.0,1.0
plsC,plsC,1-acyl-sn-glycerol-3-phosphate acyltransferase,94.634,616,11,615.0,1.002
yutF,yutF,5'-nucleotidase YutF,94.636,783,11,783.0,1.0
phnD2_1,phnD2_1,putative ABC transporter phosphonate/phosphite binding protein PhnD2,94.641,933,24,933.0,1.0
yfdH,yfdH,Prophage bactoprenol glucosyl transferase,94.641,936,11,933.0,1.003
group_34,,hypothetical protein,94.647,411,2,411.0,1.0
uup_6~~~uup_1,uup_6;uup_1,ATP-binding protein Uup,94.656,1572,32,1572.0,1.0
mdtH,mdtH,Multidrug resistance protein MdtH,94.659,1217,14,1218.0,0.999
valS,valS,Valine--tRNA ligase,94.659,2648,17,2640.0,1.003
group_755,,hypothetical protein,94.667,225,2,225.0,1.0
group_699,,hypothetical protein,94.678,357,2,357.0,1.0
group_209,,hypothetical protein,94.681,282,6,282.0,1.0
pepE_1,pepE_1,Aminopeptidase E,94.685,1317,40,1317.0,1.0
group_306,,hypothetical protein,94.694,867,11,867.0,1.0
group_555,,hypothetical protein,94.695,377,6,408.0,0.924
group_226,,Putative gluconeogenesis factor,94.701,1038,11,1038.0,1.0
frc,frc,Formyl-CoA:oxalate CoA-transferase,94.702,1359,9,1359.0,1.0
parE,parE,DNA topoisomerase IV subunit B ParE,94.702,1959,38,1959.0,1.0
glmS,glmS,Glutamine--fructose-6-phosphate aminotransferase [isomerizing],94.702,1815,11,1812.0,1.002
group_538,,hypothetical protein,94.704,321,2,321.0,1.0
group_219,,hypothetical protein,94.707,699,6,699.0,1.0
pstS1,pstS1,Phosphate-binding protein PstS 1,94.713,870,15,870.0,1.0
guaB,guaB,Inosine-5'-monophosphate dehydrogenase,94.719,1155,12,1155.0,1.0
group_540,,hypothetical protein;Sulfurtransferase,94.719,303,2,303.0,1.0
prkC,prkC,Serine/threonine-protein kinase PrkC,94.721,1989,22,1989.0,1.0
lacF_2,lacF_2,PTS system lactose-specific EIIA component,94.722,360,11,360.0,1.0
htpX,htpX,Protease HtpX,94.725,891,14,891.0,1.0
metP,metP,Methionine import system permease protein MetP,94.729,707,11,702.0,1.007
clpC,clpC,Negative regulator of genetic competence ClpC/MecB,94.735,2469,70,2469.0,1.0
ypuA,ypuA,putative protein YpuA,94.737,969,11,969.0,1.0
potC,potC,Spermidine/putrescine transport system permease protein PotC,94.737,798,11,798.0,1.0
mbl,mbl,Cell shape-determining protein Mbl,94.747,992,23,990.0,1.002
group_741,,hypothetical protein,94.759,477,12,477.0,1.0
group_654,,hypothetical protein,94.762,210,2,210.0,1.0
mnmA,mnmA,tRNA-specific 2-thiouridylase MnmA,94.77,1131,13,1128.0,1.003
group_577,,hypothetical protein,94.771,153,2,654.0,0.234
dnaG,dnaG,DNA primase,94.774,1818,20,1815.0,1.002
yqfL,yqfL,Putative pyruvate phosphate dikinase regulatory protein,94.781,843,11,843.0,1.0
strA,strA,Sortase A,94.783,690,12,690.0,1.0
mtgA_1,mtgA_1,Biosynthetic peptidoglycan transglycosylase,94.788,2379,16,2379.0,1.0
whiA,whiA,putative cell division protein WhiA,94.798,942,11,942.0,1.0
darA,darA,Cyclic di-AMP receptor A,94.801,327,2,327.0,1.0
group_664,,hypothetical protein,94.801,2712,19,2712.0,1.0
rimI_2,rimI_2,[Ribosomal protein bS18]-alanine N-acetyltransferase,94.803,558,9,558.0,1.0
lemA,lemA,Protein LemA,94.803,558,11,558.0,1.0
coaD,coaD,Phosphopantetheine adenylyltransferase,94.81,501,11,501.0,1.0
murB,murB,UDP-N-acetylenolpyruvoylglucosamine reductase,94.812,906,11,906.0,1.0
group_751,,hypothetical protein,94.816,937,13,927.0,1.011
ung,ung,Uracil-DNA glycosylase,94.828,696,11,696.0,1.0
purB,purB,Adenylosuccinate lyase,94.83,1297,11,1296.0,1.001
sigA,sigA,RNA polymerase sigma factor SigA,94.831,1122,11,1122.0,1.0
glcR_1,glcR_1,HTH-type transcriptional repressor GlcR,94.845,776,6,780.0,0.995
sasA_3,sasA_3,Adaptive-response sensory-kinase SasA,94.857,1536,24,1536.0,1.0
yqeH,yqeH,putative protein YqeH,94.865,1114,16,1110.0,1.004
group_88,,hypothetical protein,94.867,1539,9,1539.0,1.0
dnaA,dnaA,Chromosomal replication initiator protein DnaA,94.872,1365,11,1365.0,1.0
yeaE,yeaE,Methylglyoxal reductase YeaE,94.881,840,6,840.0,1.0
uup_6,uup_6,ATP-binding protein Uup,94.901,1569,22,1569.0,1.0
gpsA,gpsA,Glycerol-3-phosphate dehydrogenase [NAD(P)+],94.902,1020,11,1020.0,1.0
glnH_2,glnH_2,ABC transporter glutamine-binding protein GlnH,94.909,825,19,825.0,1.0
dut,dut,Deoxyuridine 5'-triphosphate nucleotidohydrolase,94.928,552,11,552.0,1.0
bmr3_1,bmr3_1,Multidrug resistance protein 3,94.929,1479,20,1479.0,1.0
aimA,aimA,Glutamate/serine transporter AimA,94.944,1602,11,1602.0,1.0
polC_2,polC_2,DNA polymerase III PolC-type,94.944,534,12,534.0,1.0
group_413,,hypothetical protein,94.944,534,3,534.0,1.0
mgtB,;mgtB,hypothetical protein;Magnesium-transporting ATPase P-type 1,94.949,990,18,990.0,1.0
group_872,,hypothetical protein,94.955,555,8,555.0,1.0
ypdF,ypdF,Aminopeptidase YpdF,94.955,1110,13,1110.0,1.0
rnr,rnr,Ribonuclease R,94.957,2340,11,2340.0,1.0
group_776,,hypothetical protein,94.96,509,9,1371.0,0.371
group_121,,putative transporter,94.974,1353,7,1353.0,1.0
group_389,,hypothetical protein,94.977,657,5,657.0,1.0
ppaC,ppaC,putative manganese-dependent inorganic pyrophosphatase,94.979,940,11,936.0,1.004
pheT_1,pheT_1,Phenylalanine--tRNA ligase beta subunit,94.99,2437,11,2415.0,1.009
asd,asd,Aspartate-semialdehyde dehydrogenase,94.995,1059,6,1059.0,1.0
ackA_1,ackA_1,Acetate kinase,94.996,1213,22,1200.0,1.011
glyA,glyA,Serine hydroxymethyltransferase,95.0,1236,12,1236.0,1.0
group_659,,hypothetical protein,95.0,900,6,900.0,1.0
group_482,,Putative transport protein,95.008,1182,13,1182.0,1.0
ytpP,ytpP,Thioredoxin-like protein YtpP,95.016,321,14,321.0,1.0
glmU,glmU,Bifunctional protein GlmU,95.022,1390,11,1386.0,1.003
bioH,bioH,Pimeloyl-[acyl-carrier protein] methyl ester esterase,95.023,665,11,663.0,1.003
nusB,nusB,Transcription antitermination protein NusB,95.025,402,11,402.0,1.0
group_647,,hypothetical protein,95.034,1329,6,1329.0,1.0
pgsA,pgsA,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase,95.035,569,11,564.0,1.009
corC,corC,Magnesium and cobalt efflux protein CorC,95.04,867,11,867.0,1.0
group_423,,hypothetical protein,95.04,504,11,504.0,1.0
hslV,hslV,ATP-dependent protease subunit HslV,95.048,525,11,525.0,1.0
group_241,,hypothetical protein,95.051,996,12,996.0,1.0
folD,folD,Bifunctional protein FolD protein,95.053,849,10,849.0,1.0
group_786,,hypothetical protein,95.055,546,11,546.0,1.0
murJ,murJ,Lipid II flippase MurJ,95.057,1659,11,1659.0,1.0
rnj1,rnj1,Ribonuclease J 1,95.06,1683,23,1680.0,1.002
group_651,,hypothetical protein,95.07,8201,97,12648.0,0.648
pyrAA_2,pyrAA_2,Carbamoyl phosphate synthase pyrimidine-specific small chain,95.071,1065,11,1056.0,1.009
gpmA_3,gpmA_3,23-bisphosphoglycerate-dependent phosphoglycerate mutase,95.072,690,15,690.0,1.0
group_766,,hypothetical protein,95.082,183,2,183.0,1.0
group_455,,hypothetical protein,95.082,183,2,183.0,1.0
yvcJ,yvcJ,Nucleotide-binding protein YvcJ,95.091,878,11,876.0,1.002
group_522,,hypothetical protein,95.092,489,2,489.0,1.0
xpkA,xpkA,Xylulose-5-phosphate phosphoketolase,95.094,2412,15,2406.0,1.002
mnmG,mnmG,tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG,95.095,1896,11,1896.0,1.0
group_118,,hypothetical protein,95.102,1368,6,1368.0,1.0
purR_2,purR_2,Purine biosynthesis transcriptional repressor PurR,95.102,841,11,837.0,1.005
yhfK,;yhfK,hypothetical protein;putative sugar epimerase YhfK,95.103,633,2,633.0,1.0
ftsW,ftsW,putative peptidoglycan glycosyltransferase FtsW,95.105,1193,11,1185.0,1.007
pcrA,pcrA,ATP-dependent DNA helicase PcrA,95.119,2292,14,2274.0,1.008
group_78,,putative protein,95.135,1671,11,1665.0,1.004
group_742,,hypothetical protein,95.139,720,11,720.0,1.0
gatA,gatA,Glutamyl-tRNA(Gln) amidotransferase subunit A,95.139,1446,11,1440.0,1.004
asnS,asnS,Asparagine--tRNA ligase,95.15,1300,11,1299.0,1.001
sph,sph,Oleate hydratase,95.158,1821,12,1776.0,1.025
ycaM_2,ycaM_2,Inner membrane transporter YcaM,95.169,1449,14,1449.0,1.0
cdaA,cdaA,Cyclic di-AMP synthase CdaA,95.171,849,11,849.0,1.0
hit,hit,Protein hit,95.172,435,11,435.0,1.0
group_539,,hypothetical protein,95.175,974,21,975.0,0.999
smpB,smpB,SsrA-binding protein,95.175,460,11,456.0,1.009
tsaB,tsaB,tRNA threonylcarbamoyladenosine biosynthesis protein TsaB,95.179,741,14,726.0,1.021
group_692,,hypothetical protein,95.184,1931,22,1932.0,0.999
epsH,epsH,Putative glycosyltransferase EpsH,95.187,831,11,831.0,1.0
trxB,trxB,Thioredoxin reductase,95.192,936,11,936.0,1.0
agaS,agaS,D-galactosamine-6-phosphate deaminase AgaS,95.201,1167,2,1167.0,1.0
relA,relA,GTP pyrophosphokinase,95.206,2271,11,2253.0,1.008
mraY,mraY,Phospho-N-acetylmuramoyl-pentapeptide-transferase,95.208,960,12,960.0,1.0
cydB,cydB,Cytochrome bd-I ubiquinol oxidase subunit 2,95.21,1023,16,1023.0,1.0
group_550,,hypothetical protein,95.211,528,12,522.0,1.011
group_277,,hypothetical protein,95.213,666,2,666.0,1.0
group_705,,hypothetical protein,95.217,1108,11,1107.0,1.001
group_364,,hypothetical protein,95.22,795,2,795.0,1.0
group_718,,hypothetical protein,95.229,1572,23,1572.0,1.0
dedA,dedA,DedA family protein,95.238,651,11,651.0,1.0
trpS2,trpS2,Tryptophan--tRNA ligase 2,95.238,1029,11,1029.0,1.0
group_531,,hypothetical protein,95.238,231,11,231.0,1.0
glnP,glnP,putative glutamine ABC transporter permease protein GlnP,95.238,651,17,651.0,1.0
group_263,,hypothetical protein,95.238,315,2,315.0,1.0
galT,galT,Galactose-1-phosphate uridylyltransferase,95.238,1470,11,1470.0,1.0
group_93,,hypothetical protein,95.238,294,3,294.0,1.0
group_216,,Phosphomevalonate kinase,95.251,1074,11,1074.0,1.0
glnQ_2,glnQ_2,Glutamine transport ATP-binding protein GlnQ,95.257,759,100,759.0,1.0
group_646,,D-aspartate ligase,95.27,1332,11,1332.0,1.0
pepT_1,pepT_1,Peptidase T,95.272,1248,20,1248.0,1.0
alx,alx,Putative membrane-bound redox modulator Alx,95.275,783,12,783.0,1.0
group_4,,hypothetical protein,95.275,783,2,783.0,1.0
group_638,,hypothetical protein,95.277,1355,4,1356.0,0.999
metK,metK,S-adenosylmethionine synthase,95.281,1208,11,1209.0,0.999
leuS,leuS,Leucine--tRNA ligase,95.281,2416,13,2415.0,1.0
zosA,zosA,Zinc-transporting ATPase,95.314,1878,20,1878.0,1.0
def_1,def_1,Peptide deformylase,95.315,556,11,555.0,1.002
gmuR_3,gmuR_3,HTH-type transcriptional regulator GmuR,95.317,726,4,726.0,1.0
prfA,prfA,Peptide chain release factor 1,95.317,1090,24,1089.0,1.001
gmuC_2~~~licC_3~~~gmuC_3~~~licC_4,gmuC_2;;licC_3;gmuC_3;licC_4,PTS system oligo-beta-mannoside-specific EIIC component;hypothetical protein;Lichenan permease IIC component,95.318,1431,11,1431.0,1.0
yidC,yidC,Membrane protein insertase YidC,95.325,984,12,984.0,1.0
group_861,,hypothetical protein,95.333,600,11,600.0,1.0
grpE,grpE,Protein GrpE,95.337,579,11,579.0,1.0
group_519,,hypothetical protein,95.341,279,2,279.0,1.0
group_502,,hypothetical protein,95.341,558,6,558.0,1.0
group_734,,Putative universal stress protein,95.354,495,11,495.0,1.0
resD,resD,Transcriptional regulatory protein ResD,95.359,711,22,711.0,1.0
ptcB,ptcB,PTS system galactose-specific EIIB component,95.37,324,7,324.0,1.0
group_536,,hypothetical protein,95.375,627,11,627.0,1.0
pstB3_1,pstB3_1,Phosphate import ATP-binding protein PstB 3,95.381,801,45,801.0,1.0
pyrR_1,pyrR_1,Bifunctional protein pyrR,95.396,543,11,543.0,1.0
iphP,iphP,Tyrosine-protein phosphatase,95.398,804,11,804.0,1.0
cpoA,cpoA,Alpha-galactosylglucosyldiacylglycerol synthase,95.402,1044,11,1044.0,1.0
rodA,rodA,Peptidoglycan glycosyltransferase RodA,95.405,1205,11,1197.0,1.007
pyrAA_1,pyrAA_1,Carbamoyl phosphate synthase pyrimidine-specific small chain,95.409,1089,11,1089.0,1.0
tsaD,tsaD,tRNA N6-adenosine threonylcarbamoyltransferase,95.411,1046,11,1047.0,0.999
group_77,,hypothetical protein,95.413,327,14,327.0,1.0
mltG,mltG,Endolytic murein transglycosylase,95.434,1095,2,1095.0,1.0
licC_1,licC_1,Lichenan permease IIC component,95.434,1314,21,1314.0,1.0
mtnN,mtnN,5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase,95.442,702,12,702.0,1.0
zwf,zwf,Glucose-6-phosphate 1-dehydrogenase,95.445,1460,11,1449.0,1.008
group_834,,hypothetical protein,95.447,1167,21,1164.0,1.003
slmA,slmA,Nucleoid occlusion factor SlmA,95.455,660,12,660.0,1.0
cdaR,cdaR;,CdaA regulatory protein CdaR;hypothetical protein,95.459,969,11,969.0,1.0
glyS,glyS,Glycine--tRNA ligase beta subunit,95.466,2089,11,2073.0,1.008
recF,recF,DNA replication and repair protein RecF,95.467,1125,11,1125.0,1.0
der,der,GTPase Der,95.486,1319,16,1308.0,1.008
gluP,gluP,Rhomboid protease GluP,95.488,687,4,687.0,1.0
group_0,,hypothetical protein,95.495,333,4,333.0,1.0
tadA_1,tadA_1,tRNA-specific adenosine deaminase,95.501,489,11,489.0,1.0
pth,pth,Peptidyl-tRNA hydrolase,95.52,560,11,558.0,1.004
asnB,asnB,Asparagine synthetase [glutamine-hydrolyzing] 1,95.538,1950,11,1950.0,1.0
rarA_1,rarA_1,Replication-associated recombination protein A,95.55,1281,21,1281.0,1.0
group_229,,hypothetical protein,95.556,315,6,330.0,0.955
nudC,nudC,NAD-capped RNA hydrolase NudC,95.556,450,9,450.0,1.0
yjeM,yjeM,Inner membrane transporter YjeM,95.56,1509,28,1509.0,1.0
gyrA,gyrA,DNA gyrase subunit A GyrA,95.582,2490,22,2490.0,1.0
group_116,,hypothetical protein,95.582,250,11,249.0,1.004
group_285,,hypothetical protein,95.597,477,4,477.0,1.0
group_668,,hypothetical protein,95.597,2427,42,2415.0,1.005
recA,recA,Protein RecA,95.616,1095,11,1095.0,1.0
appC,appC,Cytochrome bd-II ubiquinol oxidase subunit 1,95.618,1392,11,1392.0,1.0
rasP,rasP,Regulator of sigma-W protease RasP,95.625,1267,11,1257.0,1.008
yugI,yugI,General stress protein 13,95.628,366,2,366.0,1.0
group_51,,hypothetical protein,95.628,366,6,366.0,1.0
ybeY,ybeY,Endoribonuclease YbeY,95.644,528,11,528.0,1.0
apt,apt,Adenine phosphoribosyltransferase,95.644,528,12,528.0,1.0
cmk,cmk,Cytidylate kinase,95.646,674,11,666.0,1.012
prsA,prsA,Foldase protein PrsA,95.652,897,12,897.0,1.0
group_397,,hypothetical protein,95.652,621,6,621.0,1.0
group_558,,hypothetical protein,95.666,923,2,924.0,0.999
tdk,tdk,Thymidine kinase,95.667,604,13,600.0,1.007
group_42,,hypothetical protein,95.674,393,11,393.0,1.0
gnd,gnd,6-phosphogluconate dehydrogenase decarboxylating,95.68,1419,11,1389.0,1.022
ileS,ileS,isoleucine--tRNA ligase IleS,95.682,2815,11,2802.0,1.005
dnaB_2,dnaB_2,Replicative DNA helicase DnaB,95.706,1386,11,1374.0,1.009
trmB,trmB,tRNA (guanine-N(7)-)-methyltransferase,95.712,657,11,654.0,1.005
recU,recU,Holliday junction resolvase RecU,95.714,630,11,630.0,1.0
group_847,,hypothetical protein,95.722,1800,31,3696.0,0.487
tyrS,tyrS,Tyrosine--tRNA ligase,95.724,1268,15,1263.0,1.004
ffh,ffh,Signal recognition particle protein,95.737,1431,11,1431.0,1.0
fpaP_2,fpaP_2,Proline iminopeptidase,95.738,915,11,915.0,1.0
group_517,,hypothetical protein,95.745,282,11,282.0,1.0
recO,recO,DNA repair protein RecO,95.75,753,11,753.0,1.0
murF,murF,UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase,95.76,1369,11,1368.0,1.001
ykuT,ykuT,putative MscS family protein YkuT,95.764,897,9,897.0,1.0
araQ,araQ,Arabinooligosaccharides transport system permease protein AraQ,95.788,831,11,831.0,1.0
group_700,,hypothetical protein,95.791,594,15,594.0,1.0
secA_1,secA_1,Protein translocase subunit SecA,95.792,2406,11,2400.0,1.002
lacF_1,lacF_1,PTS system lactose-specific EIIA component,95.798,357,10,357.0,1.0
group_48,,hypothetical protein,95.801,381,2,381.0,1.0
bmr3_2,bmr3_2,Multidrug resistance protein 3,95.802,1453,40,1452.0,1.001
murD,murD,UDP-N-acetylmuramoylalanine--D-glutamate ligase,95.806,1389,11,1383.0,1.004
pheS,pheS,Phenylalanine--tRNA ligase alpha subunit,95.81,1060,11,1050.0,1.01
rex,rex,Redox-sensing transcriptional repressor Rex,95.814,645,11,645.0,1.0
guaA_1,guaA_1,GMP synthase [glutamine-hydrolyzing],95.817,1554,11,1554.0,1.0
metE,metE;,5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase;hypothetical protein,95.822,1101,8,1101.0,1.0
degV_2,degV_2,Protein DegV,95.833,888,15,888.0,1.0
group_72,,hypothetical protein,95.833,336,11,336.0,1.0
group_71,,hypothetical protein,95.833,336,2,336.0,1.0
lysS,lysS,Lysine--tRNA ligase,95.847,1541,11,1542.0,0.999
pstA,pstA,Phosphate transport system permease protein PstA,95.847,891,11,891.0,1.0
group_567,,Deoxyguanosine kinase,95.852,675,27,675.0,1.0
agaA_1,agaA_1,N-acetylgalactosamine-6-phosphate deacetylase,95.855,1181,14,1158.0,1.02
niaP,niaP,Niacin transporter NiaP,95.864,1233,4,1233.0,1.0
levG_2~~~levG_1~~~levG,levG_2;levG_1;levG,Levansucrase,95.868,1880,11,2307.0,0.815
brnQ_2,brnQ_2,Branched-chain amino acid permease BrnQ,95.87,1380,16,1380.0,1.0
cspR,cspR,Putative tRNA (cytidine(34)-2'-O)-methyltransferase,95.878,559,11,558.0,1.002
group_544,,Calcium-transporting ATPase 1,95.889,2676,90,2676.0,1.0
pstB3_2,pstB3_2,Phosphate import ATP-binding protein PstB 3,95.899,756,45,756.0,1.0
group_754,,hypothetical protein,95.916,759,10,759.0,1.0
group_680,,hypothetical protein,95.918,147,2,147.0,1.0
group_379,,hypothetical protein,95.921,711,8,711.0,1.0
ftsZ,ftsZ,Cell division protein FtsZ,95.924,1374,15,1374.0,1.0
xseB,xseB,Exodeoxyribonuclease 7 small subunit,95.935,248,11,246.0,1.008
yslB,yslB,putative protein YslB,95.939,394,7,396.0,0.995
group_594,,hypothetical protein,95.939,2019,2,2019.0,1.0
group_787,,hypothetical protein,95.948,543,2,543.0,1.0
glcU_2,glcU_2,Glucose uptake protein GlcU,95.949,873,6,864.0,1.01
gmuF,gmuF,putative mannose-6-phosphate isomerase GmuF,95.963,972,13,966.0,1.006
rbfA,rbfA,Ribosome-binding factor A,95.968,372,11,372.0,1.0
group_606,,hypothetical protein,95.969,918,22,918.0,1.0
czrA,czrA,HTH-type transcriptional repressor CzrA,95.988,324,2,324.0,1.0
pyrH,pyrH,Uridylate kinase,96.006,726,11,726.0,1.0
lacG_1,lacG_1,6-phospho-beta-galactosidase,96.008,1428,21,1428.0,1.0
group_752,,hypothetical protein,96.01,777,3,777.0,1.0
spx,spx,Global transcriptional regulator Spx,96.02,402,15,402.0,1.0
cshA,cshA,ATP-dependent RNA helicase CshA,96.022,1458,16,1458.0,1.0
group_679,,hypothetical protein,96.032,1015,8,1008.0,1.007
pgcA,pgcA,Phosphoglucomutase,96.058,1725,11,1725.0,1.0
group_735,,hypothetical protein,96.066,1395,12,1395.0,1.0
lepA_1,lepA_1,Elongation factor 4,96.07,2646,21,2646.0,1.0
dgoD,dgoD,D-galactonate dehydratase,96.078,1173,5,1173.0,1.0
