group_436,,hypothetical protein,DLKHCADP_00567,FKLDPHGP_00191
rpiA,rpiA,Ribose-5-phosphate isomerase A,DLKHCADP_00932,FKLDPHGP_00156
group_435,,hypothetical protein,DLKHCADP_00540,FKLDPHGP_00163
metP,metP,Methionine import system permease protein MetP,DLKHCADP_00853,FKLDPHGP_00319
group_434,,hypothetical protein,DLKHCADP_00544,FKLDPHGP_00167
rluB_1,rluB_1,Ribosomal large subunit pseudouridine synthase B,DLKHCADP_00731,FKLDPHGP_00362
uppS,uppS,Ditranspolycis-undecaprenyl-diphosphate synthase ((2E6E)-farnesyl-diphosphate specific),DLKHCADP_00447,FKLDPHGP_00279
group_433,,hypothetical protein,DLKHCADP_00850,FKLDPHGP_00316
trmD,trmD,tRNA (guanine-N(1)-)-methyltransferase,DLKHCADP_00430,FKLDPHGP_00261
treR,treR,HTH-type transcriptional regulator TreR,DLKHCADP_01926,FKLDPHGP_00133
pyrH,pyrH,Uridylate kinase,DLKHCADP_00445,FKLDPHGP_00277
gmuR_2,gmuR_2,HTH-type transcriptional regulator GmuR,DLKHCADP_00934,FKLDPHGP_00158
artM,artM,Arginine transport ATP-binding protein ArtM,DLKHCADP_00946,FKLDPHGP_00144
scpA,scpA,Segregation and condensation protein A,DLKHCADP_00729,FKLDPHGP_00360
group_430,,hypothetical protein,DLKHCADP_00732,FKLDPHGP_00363
glnQ_3,glnQ_3,Glutamine transport ATP-binding protein GlnQ,DLKHCADP_01932,FKLDPHGP_00127
prpC,prpC,Protein phosphatase PrpC,DLKHCADP_00678,FKLDPHGP_00236
pstB3_2,pstB3_2,Phosphate import ATP-binding protein PstB 3,DLKHCADP_00926,FKLDPHGP_00150
lacR_3,lacR_3,Lactose phosphotransferase system repressor,DLKHCADP_01916,FKLDPHGP_00089
group_427,,Putative bifunctional phosphatase/peptidyl-prolyl cis-trans isomerase,DLKHCADP_00566,FKLDPHGP_00190
glcR_1,glcR_1,HTH-type transcriptional repressor GlcR,DLKHCADP_00936,FKLDPHGP_00160
rpsB,rpsB,Small ribosomal subunit protein uS2,DLKHCADP_00443,FKLDPHGP_00275
group_425,,hypothetical protein,DLKHCADP_00448,FKLDPHGP_00280
group_424,,hypothetical protein,DLKHCADP_00938,FKLDPHGP_00135
group_423,,putative oxidoreductase,DLKHCADP_00750,FKLDPHGP_00348
sorA_4,sorA_4,PTS system sorbose-specific EIIC component,DLKHCADP_01946,FKLDPHGP_00114
pstB3_1,pstB3_1,Phosphate import ATP-binding protein PstB 3,DLKHCADP_00925,FKLDPHGP_00149
group_422,,hypothetical protein,DLKHCADP_00741,FKLDPHGP_00339
tlyA,tlyA,16S/23S rRNA (cytidine-2'-O)-methyltransferase TlyA,DLKHCADP_00670,FKLDPHGP_00228
glnH_2,glnH_2,ABC transporter glutamine-binding protein GlnH,DLKHCADP_01933,FKLDPHGP_00126
glnH_1,glnH_1,ABC transporter glutamine-binding protein GlnH,DLKHCADP_01931,FKLDPHGP_00128
map,map,Methionine aminopeptidase 1,DLKHCADP_00551,FKLDPHGP_00175
pdxK,pdxK,Pyridoxine/pyridoxal/pyridoxamine kinase,DLKHCADP_00653,FKLDPHGP_00211
manZ_6,manZ_6,PTS system mannose-specific EIID component,DLKHCADP_01945,FKLDPHGP_00115
group_420,,hypothetical protein,DLKHCADP_00554,FKLDPHGP_00178
bglG,bglG,Cryptic beta-glucoside bgl operon antiterminator,DLKHCADP_01908,FKLDPHGP_00097
group_419,,hypothetical protein,DLKHCADP_00840,FKLDPHGP_00334
group_418,,hypothetical protein,DLKHCADP_00658,FKLDPHGP_00216
folD,folD,Bifunctional protein FolD protein,DLKHCADP_00666,FKLDPHGP_00224
catM_1,catM_1,HTH-type transcriptional regulator CatM,DLKHCADP_00538,FKLDPHGP_00308
group_417,,hypothetical protein,DLKHCADP_00849,FKLDPHGP_00315
metQ,metQ,putative D-methionine-binding lipoprotein MetQ,DLKHCADP_00851,FKLDPHGP_00317
crtE,crtE,Geranylgeranyl pyrophosphate synthase,DLKHCADP_00669,FKLDPHGP_00227
pstS1,pstS1,Phosphate-binding protein PstS 1,DLKHCADP_00948,FKLDPHGP_00146
rhaS_2,rhaS_2,HTH-type transcriptional activator RhaS,DLKHCADP_00646,FKLDPHGP_00205
group_416,,hypothetical protein,DLKHCADP_01903,FKLDPHGP_00102
group_415,,hypothetical protein,DLKHCADP_00924,FKLDPHGP_00148
cvfB,cvfB,Conserved virulence factor B,DLKHCADP_00726,FKLDPHGP_00357
rsgA,rsgA,Small ribosomal subunit biogenesis GTPase RsgA,DLKHCADP_00680,FKLDPHGP_00238
truB,truB,tRNA pseudouridine synthase B,DLKHCADP_00458,FKLDPHGP_00290
bglK_2,bglK_2,Beta-glucoside kinase,DLKHCADP_00645,FKLDPHGP_00204
xerD,xerD,Tyrosine recombinase XerD,DLKHCADP_00727,FKLDPHGP_00358
gtaB,gtaB,UTP--glucose-1-phosphate uridylyltransferase,DLKHCADP_00553,FKLDPHGP_00177
oppC,oppC,Oligopeptide transport system permease protein OppC,DLKHCADP_00418,FKLDPHGP_00250
glsA2,glsA2,Glutaminase 2,DLKHCADP_01900,FKLDPHGP_00105
rihC,rihC,Non-specific ribonucleoside hydrolase RihC,DLKHCADP_00933,FKLDPHGP_00157
rbsKrbiA,rbsK/rbiA,Bifunctional ribokinase/ribose-5-phosphate isomerase A,DLKHCADP_00931,FKLDPHGP_00155
group_414,,hypothetical protein,DLKHCADP_00552,FKLDPHGP_00176
ldh_1,ldh_1,L-lactate dehydrogenase,DLKHCADP_00856,FKLDPHGP_00322
rihB,rihB,Pyrimidine-specific ribonucleoside hydrolase RihB,DLKHCADP_00745,FKLDPHGP_00343
rnz,rnz,Ribonuclease Z,DLKHCADP_00749,FKLDPHGP_00347
ribCF,ribCF,Bifunctional riboflavin kinase/FMN adenylyltransferase,DLKHCADP_00459,FKLDPHGP_00291
fmt,fmt,Methionyl-tRNA formyltransferase,DLKHCADP_00676,FKLDPHGP_00234
prmA,prmA,Ribosomal protein L11 methyltransferase,DLKHCADP_00834,FKLDPHGP_00328
thyA,thyA,Thymidylate synthase,DLKHCADP_00534,FKLDPHGP_00304
pfkA,pfkA,ATP-dependent 6-phosphofructokinase,DLKHCADP_00724,FKLDPHGP_00355
btuD,btuD,Vitamin B12 import ATP-binding protein BtuD,DLKHCADP_00555,FKLDPHGP_00179
oppB,oppB,Oligopeptide transport system permease protein OppB,DLKHCADP_00417,FKLDPHGP_00249
oppF,oppF,Oligopeptide transport ATP-binding protein OppF,DLKHCADP_00416,FKLDPHGP_00248
ccpA_3,ccpA_3,Catabolite control protein A,DLKHCADP_01942,FKLDPHGP_00118
plsX,plsX,Phosphate acyltransferase,DLKHCADP_00413,FKLDPHGP_00245
oppD,oppD,Oligopeptide transport ATP-binding protein OppD,DLKHCADP_00415,FKLDPHGP_00247
ansA,ansA,L-asparaginase 1,DLKHCADP_00830,FKLDPHGP_00324
yfiC,yfiC,tRNA1(Val) (adenine(37)-N6)-methyltransferase,DLKHCADP_00442,FKLDPHGP_00274
tsf,tsf,Elongation factor Ts,DLKHCADP_00444,FKLDPHGP_00276
metN,metN,Methionine import ATP-binding protein MetN,DLKHCADP_00852,FKLDPHGP_00318
hrcA,hrcA,Heat-inducible transcription repressor HrcA,DLKHCADP_00462,FKLDPHGP_00294
ysdC,ysdC,Putative aminopeptidase YsdC,DLKHCADP_01949,FKLDPHGP_00111
group_408,,hypothetical protein,DLKHCADP_01904,FKLDPHGP_00101
ypdF,ypdF,Aminopeptidase YpdF,DLKHCADP_00662,FKLDPHGP_00220
group_407,,hypothetical protein,DLKHCADP_00636,FKLDPHGP_00196
dnaJ,dnaJ,Chaperone protein DnaJ,DLKHCADP_00465,FKLDPHGP_00297
group_405,,hypothetical protein,DLKHCADP_00649,FKLDPHGP_00207
rps1,rps1,Small ribosomal subunit protein bS1,DLKHCADP_00735,FKLDPHGP_00366
nusA,nusA,Transcription termination/antitermination protein NusA,DLKHCADP_00453,FKLDPHGP_00285
niaP,niaP,Niacin transporter NiaP,DLKHCADP_01939,FKLDPHGP_00121
yfmL,yfmL,putative ATP-dependent RNA helicase YfmL,DLKHCADP_00545,FKLDPHGP_00168
rasP,rasP,Regulator of sigma-W protease RasP,DLKHCADP_00449,FKLDPHGP_00281
ypiA,ypiA,TPR repeat-containing protein YpiA,DLKHCADP_00738,FKLDPHGP_00369
sasA_1,sasA_1,Adaptive-response sensory-kinase SasA,DLKHCADP_00561,FKLDPHGP_00185
eno2_1,eno2_1,Enolase 2,DLKHCADP_00845,FKLDPHGP_00311
hisS,hisS,Histidine--tRNA ligase,DLKHCADP_00838,FKLDPHGP_00332
obg,obg,GTPase Obg,DLKHCADP_00747,FKLDPHGP_00345
der,der,GTPase Der,DLKHCADP_00736,FKLDPHGP_00367
steT,steT,Serine/threonine exchanger SteT,DLKHCADP_00543,FKLDPHGP_00166
rsmB,rsmB,Ribosomal RNA small subunit methyltransferase B,DLKHCADP_00677,FKLDPHGP_00235
pepE_3,pepE_3,Aminopeptidase E,DLKHCADP_00644,FKLDPHGP_00203
group_398,,hypothetical protein,DLKHCADP_00657,FKLDPHGP_00215
pyrP,pyrP,Uracil permease,DLKHCADP_01917,FKLDPHGP_00088
celB,celB,PTS system cellobiose-specific EIIC component,DLKHCADP_00546,FKLDPHGP_00169
group_397,,hypothetical protein,DLKHCADP_00536,FKLDPHGP_00306
ftsY,ftsY,Signal recognition particle receptor FtsY,DLKHCADP_00424,FKLDPHGP_00255
group_396,,putative transporter,DLKHCADP_00742,FKLDPHGP_00340
group_394,,hypothetical protein,DLKHCADP_00558,FKLDPHGP_00182
xseA,xseA,Exodeoxyribonuclease 7 large subunit,DLKHCADP_00667,FKLDPHGP_00225
group_393,,NADH:fumarate oxidoreductase,DLKHCADP_00855,FKLDPHGP_00321
group_392,,hypothetical protein,DLKHCADP_00857,FKLDPHGP_00323
group_391,,hypothetical protein,DLKHCADP_00541,FKLDPHGP_00164
group_390,,hypothetical protein,DLKHCADP_01937;DLKHCADP_01938,FKLDPHGP_00122
yidA_3~~~yidA_1,yidA_3;yidA_1,Sugar phosphatase YidA,DLKHCADP_01589,FKLDPHGP_00085
cfa,;cfa,hypothetical protein;Cyclopropane-fatty-acyl-phospholipid synthase,DLKHCADP_00440,FKLDPHGP_00272;FKLDPHGP_00271
group_389,,hypothetical protein,DLKHCADP_00559,FKLDPHGP_00183
fumC,fumC,Fumarate hydratase class II,DLKHCADP_00854,FKLDPHGP_00320
yflS,yflS,Putative malate transporter YflS,DLKHCADP_01901,FKLDPHGP_00104
gatC_6,gatC_6,PTS system galactitol-specific EIIC component,DLKHCADP_01910,FKLDPHGP_00095
pepDA_1,pepDA_1,Dipeptidase A,DLKHCADP_00425,FKLDPHGP_00256
lacG_2,lacG_2,6-phospho-beta-galactosidase,DLKHCADP_01905,FKLDPHGP_00100
ffh,ffh,Signal recognition particle protein,DLKHCADP_00427,FKLDPHGP_00258
group_387,,hypothetical protein,DLKHCADP_00557,FKLDPHGP_00181
group_386,,hypothetical protein,DLKHCADP_01928,FKLDPHGP_00131
mdtP_1,mdtP_1,Multidrug transporter protein MdtP,DLKHCADP_00640,FKLDPHGP_00199
cls_1,cls_1,Cardiolipin synthase,DLKHCADP_00533,FKLDPHGP_00303
dtpT,dtpT,Di-/tripeptide transporter,DLKHCADP_01940,FKLDPHGP_00120
mltF_1,mltF_1,Membrane-bound lytic murein transglycosylase F,DLKHCADP_00945,FKLDPHGP_00143
vmlR,vmlR,Ribosome protection protein VmlR,DLKHCADP_00460,FKLDPHGP_00292
yjeM,yjeM,Inner membrane transporter YjeM,DLKHCADP_00532,FKLDPHGP_00302
group_385,,hypothetical protein,DLKHCADP_00940,FKLDPHGP_00138;FKLDPHGP_00137
group_384,,hypothetical protein,DLKHCADP_00928,FKLDPHGP_00152
egtUBC,egtUBC,putative ergothioneine transporter EgtUBC,DLKHCADP_00556,FKLDPHGP_00180
mnaA,mnaA,UDP-N-acetylglucosamine 2-epimerase,DLKHCADP_00548,FKLDPHGP_00172
pnbA,;pnbA,hypothetical protein;4-nitrobenzoate reductase,DLKHCADP_00638;DLKHCADP_00637,FKLDPHGP_00197
cpdB,cpdB,2'3'-cyclic-nucleotide 2'-phosphodiesterase/3'-nucleotidase,DLKHCADP_00753,FKLDPHGP_00351
sbnD_2~~~sbnD_1,sbnD_2;sbnD_1,Staphyloferrin B transporter,DLKHCADP_01898,FKLDPHGP_00107
rppH,;rppH,hypothetical protein;RNA pyrophosphohydrolase,DLKHCADP_00433,FKLDPHGP_00264
ybiT,ybiT,putative ATP-binding protein YbiT,DLKHCADP_00847,FKLDPHGP_00313
group_383,,hypothetical protein,DLKHCADP_00949,FKLDPHGP_00147
aes,;aes,hypothetical protein;Acetyl esterase,DLKHCADP_00647;DLKHCADP_00648,FKLDPHGP_00206
treA,treA,Trehalose-6-phosphate hydrolase,DLKHCADP_01927,FKLDPHGP_00132
oppA_2,;oppA_2,hypothetical protein;Oligopeptide-binding protein OppA,DLKHCADP_00420;DLKHCADP_00419,FKLDPHGP_00251
group_382,,putative protein,DLKHCADP_00685,FKLDPHGP_00243
malL_2,malL_2,Oligo-16-glucosidase,DLKHCADP_01943,FKLDPHGP_00117
recN,recN,DNA repair protein RecN,DLKHCADP_00671,FKLDPHGP_00229
group_381,,hypothetical protein,DLKHCADP_00832,FKLDPHGP_00326
lacE_2,lacE_2,PTS system lactose-specific EIICB component,DLKHCADP_01906,FKLDPHGP_00099
proS,proS,Proline--tRNA ligase,DLKHCADP_00450,FKLDPHGP_00282
group_380,,putative ABC transporter ATP-binding protein,DLKHCADP_01935,FKLDPHGP_00124
oppA_4,oppA_4,Oligopeptide-binding protein OppA,DLKHCADP_00642,FKLDPHGP_00201
oppA_3,oppA_3,Oligopeptide-binding protein OppA,DLKHCADP_00421,FKLDPHGP_00252
group_379,,hypothetical protein,DLKHCADP_00650,FKLDPHGP_00208
yheI_2,yheI_2,putative multidrug resistance ABC transporter ATP-binding/permease protein YheI,DLKHCADP_00438,FKLDPHGP_00269
group_378,,putative ABC transporter ATP-binding protein,DLKHCADP_01934,FKLDPHGP_00125
pyk,pyk,Pyruvate kinase,DLKHCADP_00725,FKLDPHGP_00356
group_377,,hypothetical protein,DLKHCADP_00564,FKLDPHGP_00188
group_376,,hypothetical protein,DLKHCADP_01902,FKLDPHGP_00103
group_375,,hypothetical protein,DLKHCADP_00944,FKLDPHGP_00142
yheH,yheH,putative multidrug resistance ABC transporter ATP-binding/permease protein YheH,DLKHCADP_00439,FKLDPHGP_00270
uvrC,uvrC,UvrABC system protein C,DLKHCADP_00746,FKLDPHGP_00344
glmS,glmS,Glutamine--fructose-6-phosphate aminotransferase [isomerizing],DLKHCADP_00633,FKLDPHGP_00193
lepA_2,lepA_2,Elongation factor 4,DLKHCADP_00466,FKLDPHGP_00298
group_374,,hypothetical protein,DLKHCADP_00656,FKLDPHGP_00214
aspS,aspS,Aspartate--tRNA ligase,DLKHCADP_00839,FKLDPHGP_00333
dnaK,dnaK,Chaperone protein DnaK,DLKHCADP_00464,FKLDPHGP_00296
oatA,oatA,Peptidoglycan O-acetyltransferase OatA,DLKHCADP_00748,FKLDPHGP_00346
group_369,,hypothetical protein,DLKHCADP_01925,FKLDPHGP_00134
prkC,prkC,Serine/threonine-protein kinase PrkC,DLKHCADP_00679,FKLDPHGP_00237
group_362,,hypothetical protein,DLKHCADP_01941,FKLDPHGP_00119
recG,recG,ATP-dependent DNA helicase RecG,DLKHCADP_00412,FKLDPHGP_00244
group_358,,hypothetical protein,DLKHCADP_00941,FKLDPHGP_00139
group_356,,putative tautomerase.1,DLKHCADP_00655,FKLDPHGP_00213
group_355,,hypothetical protein,0_refound_0,FKLDPHGP_00171
rpmB,rpmB,Large ribosomal subunit protein bL28,DLKHCADP_00683,FKLDPHGP_00241
relA,relA,GTP pyrophosphokinase,DLKHCADP_00836,FKLDPHGP_00330
kdpB,kdpB,Potassium-transporting ATPase ATP-binding subunit,DLKHCADP_00537,FKLDPHGP_00307
recJ,recJ,Single-stranded-DNA-specific exonuclease RecJ,DLKHCADP_00468,FKLDPHGP_00300
rpmF,rpmF,Large ribosomal subunit protein bL32,DLKHCADP_00752,FKLDPHGP_00350
group_348,,hypothetical protein,DLKHCADP_01948,FKLDPHGP_00112
priA,priA,Replication restart protein PriA,DLKHCADP_00675,FKLDPHGP_00233
pepX,pepX,Xaa-Pro dipeptidyl-peptidase,DLKHCADP_00562,FKLDPHGP_00186
group_347,,hypothetical protein,DLKHCADP_00754,FKLDPHGP_00352
xpkA,xpkA,Xylulose-5-phosphate phosphoketolase,DLKHCADP_00937,FKLDPHGP_00161
ctpE,ctpE,Calcium-transporting ATPase CtpE,DLKHCADP_00831,FKLDPHGP_00325
group_343,,hypothetical protein,DLKHCADP_00723,FKLDPHGP_00354
group_341,,hypothetical protein,DLKHCADP_01897,FKLDPHGP_00108
pepN,pepN,Aminopeptidase N,DLKHCADP_00565,FKLDPHGP_00189
lepA_1,lepA_1,Elongation factor 4,DLKHCADP_00456,FKLDPHGP_00288
rpoZ,rpoZ,DNA-directed RNA polymerase subunit omega,DLKHCADP_00674,FKLDPHGP_00232
pacL,pacL,Calcium-transporting ATPase,DLKHCADP_00943,FKLDPHGP_00141
group_333,,hypothetical protein,DLKHCADP_00437,FKLDPHGP_00268
dnaE,dnaE,DNA polymerase III subunit alpha,DLKHCADP_00722,FKLDPHGP_00353
smc_4,smc_4,Chromosome partition protein Smc,DLKHCADP_00423,FKLDPHGP_00254
polC_1,polC_1,DNA polymerase III PolC-type,DLKHCADP_00451,FKLDPHGP_00283
group_329,,hypothetical protein,DLKHCADP_01616,FKLDPHGP_01552
group_328,,hypothetical protein,DLKHCADP_01654,FKLDPHGP_01587
nfr1,nfr1,NADH-dependent flavin reductase subunit 1,DLKHCADP_01649,FKLDPHGP_01592
hflX,hflX,GTPase HflX,DLKHCADP_01627,FKLDPHGP_01540
nfr2,nfr2,NADH-dependent flavin reductase subunit 2,DLKHCADP_01650,FKLDPHGP_01591
smtB,smtB,HTH-type transcriptional repressor SmtB,DLKHCADP_01603,FKLDPHGP_01565
licT_4,licT_4,Transcription antiterminator LicT,DLKHCADP_01643,FKLDPHGP_01598
guaA_3,guaA_3,GMP synthase [glutamine-hydrolyzing],DLKHCADP_01470,FKLDPHGP_01617
uup_8,uup_8,ATP-binding protein Uup,DLKHCADP_01471,FKLDPHGP_01618
group_327,,Macro domain-containing protein,DLKHCADP_01472,FKLDPHGP_01619
group_326,,hypothetical protein,DLKHCADP_01623,FKLDPHGP_01545
licC_2,licC_2,Lichenan permease IIC component,DLKHCADP_00407,FKLDPHGP_01520
ybbH_2,ybbH_2,putative HTH-type transcriptional regulator YbbH,DLKHCADP_01629,FKLDPHGP_01612
yxdM,yxdM,ABC transporter permease protein YxdM,DLKHCADP_01197,FKLDPHGP_01537
cobC~~~pspB_2,cobC;pspB_2,Adenosylcobalamin/alpha-ribazole phosphatase;Putative phosphoserine phosphatase 2,DLKHCADP_01638,FKLDPHGP_01603
pspB~~~pspB_1,pspB;pspB_1,Putative phosphoserine phosphatase 2,DLKHCADP_01639,FKLDPHGP_01602
efp_1,efp_1,Elongation factor P,DLKHCADP_00410,FKLDPHGP_01517
gpmA_3~~~gpmA_5,gpmA_3;gpmA_5,23-bisphosphoglycerate-dependent phosphoglycerate mutase,DLKHCADP_01198,FKLDPHGP_01536
menH_2,menH_2,2-succinyl-6-hydroxy-24-cyclohexadiene-1-carboxylate synthase,DLKHCADP_01637,FKLDPHGP_01604
group_323,,hypothetical protein,DLKHCADP_01640,FKLDPHGP_01601
group_322,,hypothetical protein,DLKHCADP_01199,FKLDPHGP_01535
group_321,,Calcium-transporting ATPase 1,DLKHCADP_00399,FKLDPHGP_01528;FKLDPHGP_01527
group_320,,hypothetical protein,DLKHCADP_01636,FKLDPHGP_01605
group_319,,hypothetical protein,DLKHCADP_01632,FKLDPHGP_01609
group_318,,hypothetical protein,DLKHCADP_01448,FKLDPHGP_01678
tcyP,tcyP,L-cystine uptake protein TcyP,DLKHCADP_00397,FKLDPHGP_01679
glcA,glcA,Glycolate permease GlcA,DLKHCADP_01607,FKLDPHGP_01561
yhaP,yhaP,putative protein YhaP,DLKHCADP_01596,FKLDPHGP_01572
group_316,,putative ABC transporter permease,DLKHCADP_01641,FKLDPHGP_01600
group_315,,hypothetical protein,DLKHCADP_01631,FKLDPHGP_01610
group_313,,hypothetical protein,DLKHCADP_01608,FKLDPHGP_01560
group_312,,hypothetical protein,DLKHCADP_01625,FKLDPHGP_01542
group_311,,putative ABC transporter ATP-binding protein,DLKHCADP_01663;DLKHCADP_01662,FKLDPHGP_01579
group_310,,hypothetical protein,DLKHCADP_01200,FKLDPHGP_01534
group_309,,hypothetical protein,DLKHCADP_01474,FKLDPHGP_01615
ybiV_3,ybiV_3,Sugar phosphatase YbiV,DLKHCADP_01602,FKLDPHGP_01566
gmk_2,gmk_2,Guanylate kinase,DLKHCADP_01624,FKLDPHGP_01544
group_308,,hypothetical protein,DLKHCADP_01618,FKLDPHGP_01550
yaaA,yaaA,DNA-binding and peroxide stress resistance protein YaaA,DLKHCADP_01635,FKLDPHGP_01606
group_307,,hypothetical protein,DLKHCADP_01633,FKLDPHGP_01608
group_306,,hypothetical protein,DLKHCADP_01447,FKLDPHGP_01677
spo0J,spo0J,Stage 0 sporulation protein J,DLKHCADP_01658,FKLDPHGP_01583
noc,noc,Nucleoid occlusion protein,DLKHCADP_01656,FKLDPHGP_01585
nrdF1,nrdF1,Ribonucleoside-diphosphate reductase subunit beta nrdF1,DLKHCADP_01619,FKLDPHGP_01549
metE,;metE,hypothetical protein;5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase,DLKHCADP_00396,FKLDPHGP_01680
mupG~~~mupG_2,mupG;mupG_2,6-phospho-N-acetylmuramidase,DLKHCADP_01651,FKLDPHGP_01590
coaA,coaA,Pantothenate kinase,DLKHCADP_00409,FKLDPHGP_01518
group_305,,hypothetical protein,DLKHCADP_01622,FKLDPHGP_01546
znuB,znuB,High-affinity zinc uptake system membrane protein ZnuB,DLKHCADP_01606,FKLDPHGP_01562
group_304,,hypothetical protein,DLKHCADP_01604,FKLDPHGP_01564
group_303,,hypothetical protein,DLKHCADP_00404,FKLDPHGP_01523
ybbH_1,ybbH_1,putative HTH-type transcriptional regulator YbbH,DLKHCADP_01204,FKLDPHGP_01530
yicI,;yicI,hypothetical protein;Alpha-xylosidase,DLKHCADP_01597,FKLDPHGP_01571
group_302,,hypothetical protein,DLKHCADP_01648,FKLDPHGP_01593
hrtA~~~lolD,hrtA;lolD,Putative hemin import ATP-binding protein HrtA;Lipoprotein-releasing system ATP-binding protein LolD,DLKHCADP_01642,FKLDPHGP_01599
group_301,,hypothetical protein,DLKHCADP_01630,FKLDPHGP_01611
group_300,,hypothetical protein,DLKHCADP_01628,FKLDPHGP_01613
aroD,aroD,3-dehydroquinate dehydratase,DLKHCADP_01473,FKLDPHGP_01614
rsmG,rsmG,Ribosomal RNA small subunit methyltransferase G,DLKHCADP_01655,FKLDPHGP_01586
group_299,,hypothetical protein,DLKHCADP_01621,FKLDPHGP_01547
ptpB_2,ptpB_2,Triple specificity protein phosphatase PtpB,DLKHCADP_01652,FKLDPHGP_01589
mazF,mazF,Endoribonuclease toxin MazF,DLKHCADP_01617,FKLDPHGP_01551
group_298,,hypothetical protein,DLKHCADP_01661,FKLDPHGP_01580
group_297,,hypothetical protein,DLKHCADP_01659,FKLDPHGP_01582
group_296,,hypothetical protein,DLKHCADP_01611,FKLDPHGP_01557
pepF~~~pepF1,pepF;pepF1,Oligopeptidase PepF;Oligoendopeptidase F plasmid,DLKHCADP_01609,FKLDPHGP_01559
group_295,,hypothetical protein,DLKHCADP_01626,FKLDPHGP_01541
group_294,,hypothetical protein,DLKHCADP_00408,FKLDPHGP_01519
ycaM_2,ycaM_2,Inner membrane transporter YcaM,DLKHCADP_01211,FKLDPHGP_01539
pepD,pepD,Dipeptidase,DLKHCADP_01646,FKLDPHGP_01595
tagK_3,tagK_3,D-tagatose-1-phosphate kinase,DLKHCADP_01599,FKLDPHGP_01569
group_293,,hypothetical protein,DLKHCADP_01612,FKLDPHGP_01556
scrB_3~~~scrB_2,scrB_3;scrB_2,Sucrose-6-phosphate hydrolase,DLKHCADP_00914,FKLDPHGP_01621
group_292,,hypothetical protein,DLKHCADP_01601,FKLDPHGP_01567
exoA_2,exoA_2,Exodeoxyribonuclease,DLKHCADP_01201,FKLDPHGP_01533
group_291,,hypothetical protein,DLKHCADP_00401,FKLDPHGP_01525
group_290,,hypothetical protein,DLKHCADP_01634,FKLDPHGP_01607
bglH_5,bglH_5,Aryl-phospho-beta-D-glucosidase BglH,DLKHCADP_01645,FKLDPHGP_01596
apbE,apbE,FAD:protein FMN transferase,DLKHCADP_01653,FKLDPHGP_01588
group_289,,hypothetical protein,DLKHCADP_00406,FKLDPHGP_01521
znuC,znuC,Zinc import ATP-binding protein ZnuC,DLKHCADP_01605,FKLDPHGP_01563
mscL,mscL,Large-conductance mechanosensitive channel,DLKHCADP_01446,FKLDPHGP_01676
yheS,yheS,putative ATP-binding protein YheS,DLKHCADP_01613,FKLDPHGP_01555
murE,murE,UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--L-lysine ligase,DLKHCADP_01667,FKLDPHGP_01575
group_288,,hypothetical protein,DLKHCADP_00405,FKLDPHGP_01522
vanR,vanR,Regulatory protein VanR,DLKHCADP_01665,FKLDPHGP_01577
nanE,nanE,Putative N-acetylmannosamine-6-phosphate 2-epimerase,DLKHCADP_01203,FKLDPHGP_01531
ccpA_2,ccpA_2,Catabolite control protein A,DLKHCADP_00915,FKLDPHGP_01622
group_284,,putative ABC transporter ATP-binding protein,DLKHCADP_01664,FKLDPHGP_01578
bglF_3,bglF_3,PTS system beta-glucoside-specific EIIBCA component,DLKHCADP_01644,FKLDPHGP_01597
group_282,,hypothetical protein,0_refound_6_pseudo,FKLDPHGP_01543
scrA_2,scrA_2,PTS system sucrose-specific EIIBCA component,DLKHCADP_00913,FKLDPHGP_01620
btuD_2,;btuD_2,Multidrug efflux system ATP-binding protein;Vitamin B12 import ATP-binding protein BtuD,DLKHCADP_01595,FKLDPHGP_01573
fruA,fruA,PTS system fructose-specific EIIABC component,DLKHCADP_01600,FKLDPHGP_01568
bceA,bceA,Bacitracin export ATP-binding protein BceA,DLKHCADP_01212,FKLDPHGP_01538
group_280,,Aspartate racemase,DLKHCADP_01668,FKLDPHGP_01574
ptsG,ptsG,PTS system glucose-specific EIICBA component,DLKHCADP_01202,FKLDPHGP_01532
ychF,ychF,Ribosome-binding ATPase YchF,DLKHCADP_01660,FKLDPHGP_01581
group_279,,hypothetical protein,DLKHCADP_00400,FKLDPHGP_01526
glcR_2,glcR_2,HTH-type transcriptional repressor GlcR,DLKHCADP_01598,FKLDPHGP_01570
nrdI_2,nrdI_2,Protein NrdI,DLKHCADP_01620,FKLDPHGP_01548
tagU,tagU,Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU,DLKHCADP_01610,FKLDPHGP_01558
helD,helD,DNA helicase IV,DLKHCADP_00402,FKLDPHGP_01524
yjjB,yjjB,succinate transporter subunit YjjB,DLKHCADP_01615,FKLDPHGP_01553
soj,soj,Sporulation initiation inhibitor protein Soj,DLKHCADP_01657,FKLDPHGP_01584
luxS,luxS,S-ribosylhomocysteine lyase,DLKHCADP_00395,FKLDPHGP_01681
rcsC,rcsC,Sensor histidine kinase RcsC,DLKHCADP_01666,FKLDPHGP_01576
group_277,,hypothetical protein,DLKHCADP_01614,FKLDPHGP_01554
