yedJ,yedJ,putative protein YedJ,CHONFCMC_01364,KGGMHOKE_01655,JPPLDLFD_01669
group_671,,hypothetical protein,CHONFCMC_01247,KGGMHOKE_01936,JPPLDLFD_00611
lacX_2,lacX_2,Protein LacX plasmid,CHONFCMC_01357,KGGMHOKE_01662,JPPLDLFD_01661
clpC,clpC,Negative regulator of genetic competence ClpC/MecB,CHONFCMC_01465,KGGMHOKE_01262,JPPLDLFD_01767
group_669,,hypothetical protein,CHONFCMC_01338,KGGMHOKE_01683,JPPLDLFD_01839
group_668,,hypothetical protein,CHONFCMC_01343,KGGMHOKE_01677;KGGMHOKE_01676,JPPLDLFD_01834
czcD,czcD,Cadmium cobalt and zinc/H(+)-K(+) antiporter,CHONFCMC_01514,KGGMHOKE_01212,JPPLDLFD_01814
rpsZ,rpsZ,Small ribosomal subunit protein uS14,CHONFCMC_01486,KGGMHOKE_01241,JPPLDLFD_01788
slmA,slmA,Nucleoid occlusion factor SlmA,CHONFCMC_01284,KGGMHOKE_01902,JPPLDLFD_01891
tyrS,tyrS,Tyrosine--tRNA ligase,CHONFCMC_01361,KGGMHOKE_01658,JPPLDLFD_01666
murA1,murA1,UDP-N-acetylglucosamine 1-carboxyvinyltransferase,CHONFCMC_01413,KGGMHOKE_01313,JPPLDLFD_01717
group_667,,hypothetical protein,CHONFCMC_01410,KGGMHOKE_01316,JPPLDLFD_01714
group_666,,hypothetical protein,CHONFCMC_01349,KGGMHOKE_01670,JPPLDLFD_01652
yvdM_2,yvdM_2,Beta-phosphoglucomutase,CHONFCMC_01403,KGGMHOKE_01323,JPPLDLFD_01707
group_665,,hypothetical protein,0_refound_4_pseudo,1_refound_6_pseudo,JPPLDLFD_01728
bioH,bioH,Pimeloyl-[acyl-carrier protein] methyl ester esterase,CHONFCMC_01278,KGGMHOKE_01907,JPPLDLFD_00582
rsmA,rsmA,Ribosomal RNA small subunit methyltransferase A,CHONFCMC_01394,KGGMHOKE_01625,JPPLDLFD_01698
htpX,htpX,Protease HtpX,CHONFCMC_01251,KGGMHOKE_01932,JPPLDLFD_00607
group_664,,hypothetical protein,CHONFCMC_01459,KGGMHOKE_01268,JPPLDLFD_01761
group_663,,hypothetical protein,CHONFCMC_01273;CHONFCMC_01272,KGGMHOKE_01912,JPPLDLFD_00587
rpmC,rpmC,Large ribosomal subunit protein uL29,CHONFCMC_01481,KGGMHOKE_01246,JPPLDLFD_01783
rpsC,rpsC,Small ribosomal subunit protein uS3,CHONFCMC_01479,KGGMHOKE_01248,JPPLDLFD_01781
secY_2,secY_2,Protein translocase subunit SecY,CHONFCMC_01493,KGGMHOKE_01234,JPPLDLFD_01795
rplP,rplP,Large ribosomal subunit protein uL16,CHONFCMC_01480,KGGMHOKE_01247,JPPLDLFD_01782
tilS,tilS,tRNA(Ile)-lysidine synthase,CHONFCMC_01457,KGGMHOKE_01270,JPPLDLFD_01759
group_661,,hypothetical protein,CHONFCMC_01353,KGGMHOKE_01666,JPPLDLFD_01657
group_660,,hypothetical protein,CHONFCMC_01301,KGGMHOKE_01885,JPPLDLFD_01874
group_659,,hypothetical protein,CHONFCMC_01442,KGGMHOKE_01285,JPPLDLFD_01744
group_658,,hypothetical protein,CHONFCMC_01293,KGGMHOKE_01893,JPPLDLFD_01882
rplO,rplO,Large ribosomal subunit protein uL15,CHONFCMC_01492,KGGMHOKE_01235,JPPLDLFD_01794
group_656,,hypothetical protein,CHONFCMC_01468,KGGMHOKE_01259,JPPLDLFD_01770
mfd,mfd,Transcription-repair-coupling factor,CHONFCMC_01453,KGGMHOKE_01274,JPPLDLFD_01755
group_655,,hypothetical protein,CHONFCMC_01434,KGGMHOKE_01294,JPPLDLFD_01736
oxc_2~~~oxc_1~~~oxc,oxc_2;oxc_1;oxc,Oxalyl-CoA decarboxylase,CHONFCMC_01432,KGGMHOKE_01297;KGGMHOKE_01296,JPPLDLFD_01733;JPPLDLFD_01734
group_654,,hypothetical protein,CHONFCMC_01340,KGGMHOKE_01680,JPPLDLFD_01837
group_653,,hypothetical protein,CHONFCMC_01259,KGGMHOKE_01925,JPPLDLFD_00600
group_652,,hypothetical protein,CHONFCMC_01450,KGGMHOKE_01277,JPPLDLFD_01752
group_651,,hypothetical protein,CHONFCMC_01324,KGGMHOKE_01697,JPPLDLFD_01852
rpoB,rpoB,DNA-directed RNA polymerase subunit beta RpoB,CHONFCMC_01466,KGGMHOKE_01261,JPPLDLFD_01768
pepE_3,pepE_3,Aminopeptidase E,CHONFCMC_01366,KGGMHOKE_01653,JPPLDLFD_01671
agaA_1~~~agaA_2,agaA_1;agaA_2,Alpha-galactosidase AgaA,CHONFCMC_01440,KGGMHOKE_01287,JPPLDLFD_01742
rpoC,rpoC,DNA-directed RNA polymerase subunit beta RpoC,CHONFCMC_01467,KGGMHOKE_01260,JPPLDLFD_01769
mrnC,mrnC,Mini-ribonuclease 3,CHONFCMC_01524,KGGMHOKE_01202,JPPLDLFD_01824
rplM,rplM,Large ribosomal subunit protein uL13,CHONFCMC_01505,KGGMHOKE_01222,JPPLDLFD_01807
pepE_2~~~pepE_3,pepE_2;pepE_3,Aminopeptidase E,CHONFCMC_01363,KGGMHOKE_01656,JPPLDLFD_01668
menA_2,menA_2,14-dihydroxy-2-naphthoate octaprenyltransferase,CHONFCMC_01428,KGGMHOKE_01301,JPPLDLFD_01729
group_650,,hypothetical protein,CHONFCMC_01531,KGGMHOKE_01195,JPPLDLFD_01831
gpmA_3,gpmA_3,23-bisphosphoglycerate-dependent phosphoglycerate mutase,CHONFCMC_01512,KGGMHOKE_01214,JPPLDLFD_01812
group_649,,hypothetical protein,CHONFCMC_01298,KGGMHOKE_01888,JPPLDLFD_01877
infA,infA,Translation initiation factor IF-1,CHONFCMC_01495,KGGMHOKE_01232,JPPLDLFD_01797
pucK,pucK,Uric acid permease PucK,CHONFCMC_01415,KGGMHOKE_01312,JPPLDLFD_01718
bglK~~~bglK_1,bglK;bglK_1,Beta-glucoside kinase,CHONFCMC_01382,KGGMHOKE_01636,JPPLDLFD_01687
group_648,,Acid shock protein,CHONFCMC_01369,KGGMHOKE_01650,JPPLDLFD_01674
group_647,,hypothetical protein,CHONFCMC_01242,KGGMHOKE_01941,JPPLDLFD_00616
gpmA_2,gpmA_2,23-bisphosphoglycerate-dependent phosphoglycerate mutase,CHONFCMC_01350,KGGMHOKE_01669,JPPLDLFD_01653
group_646,,D-aspartate ligase,CHONFCMC_01317,KGGMHOKE_01869,JPPLDLFD_01858
group_645,,hypothetical protein,CHONFCMC_01371,KGGMHOKE_01648,JPPLDLFD_01676
yydK,yydK,putative HTH-type transcriptional regulator YydK,CHONFCMC_01373,KGGMHOKE_01646,JPPLDLFD_01678
sapB,sapB,Protein SapB,CHONFCMC_01194,KGGMHOKE_01860,JPPLDLFD_00046
group_644,,hypothetical protein,CHONFCMC_01206,KGGMHOKE_00229,JPPLDLFD_00033
rplI,rplI,Large ribosomal subunit protein bL9,CHONFCMC_01189,KGGMHOKE_01855,JPPLDLFD_00051
group_643,,hypothetical protein,CHONFCMC_01232,KGGMHOKE_00200,JPPLDLFD_00007
group_642,,hypothetical protein,CHONFCMC_01208,KGGMHOKE_00223,JPPLDLFD_00030
yfnB,yfnB,Putative HAD-hydrolase YfnB,CHONFCMC_01204,KGGMHOKE_00231,JPPLDLFD_00035
menA_1,menA_1,14-dihydroxy-2-naphthoate octaprenyltransferase,CHONFCMC_01116,KGGMHOKE_00323,JPPLDLFD_01605
pbpX_2,pbpX_2,Putative penicillin-binding protein PbpX,CHONFCMC_01085,KGGMHOKE_00240,JPPLDLFD_01639
rpsR,rpsR,Small ribosomal subunit protein bS18,CHONFCMC_01186,KGGMHOKE_01852,JPPLDLFD_00054
group_641,,hypothetical protein,CHONFCMC_01154,KGGMHOKE_01819,JPPLDLFD_01559
group_640,,hypothetical protein,CHONFCMC_01083,KGGMHOKE_00238,JPPLDLFD_01641
group_638,,hypothetical protein,CHONFCMC_01231,KGGMHOKE_00201,JPPLDLFD_00009
group_637,,hypothetical protein,CHONFCMC_01117,KGGMHOKE_00322,JPPLDLFD_01604
dltC,dltC,D-alanyl carrier protein,CHONFCMC_01087,KGGMHOKE_00242,JPPLDLFD_01637
phnD2_1,phnD2_1,putative ABC transporter phosphonate/phosphite binding protein PhnD2,CHONFCMC_01121,KGGMHOKE_00318,JPPLDLFD_01600
menG,menG,Demethylmenaquinone methyltransferase,CHONFCMC_01227,KGGMHOKE_00205,JPPLDLFD_00013
brnQ_3,brnQ_3,Branched-chain amino acid permease BrnQ,CHONFCMC_01226,KGGMHOKE_00206,JPPLDLFD_00014
dnaA,dnaA,Chromosomal replication initiator protein DnaA,CHONFCMC_01178,KGGMHOKE_01844,JPPLDLFD_00062
dnaB_2,dnaB_2,Replicative DNA helicase DnaB,CHONFCMC_01190,KGGMHOKE_01856,JPPLDLFD_00050
nagB,nagB,Glucosamine-6-phosphate deaminase,CHONFCMC_01135,KGGMHOKE_01793,JPPLDLFD_01585
group_636,,hypothetical protein,CHONFCMC_01235,KGGMHOKE_00197,JPPLDLFD_00004
gspA,gspA,General stress protein A,CHONFCMC_01234,KGGMHOKE_00198,JPPLDLFD_00005
bsh,bsh,Conjugated bile acid hydrolase,CHONFCMC_01230,KGGMHOKE_00202,JPPLDLFD_00010
ykfB,ykfB,L-Ala-D/L-Glu epimerase,CHONFCMC_01129,KGGMHOKE_00310,JPPLDLFD_01592
mnmE,mnmE,tRNA modification GTPase MnmE,CHONFCMC_01174,KGGMHOKE_01840,JPPLDLFD_00066
gnd,gnd,6-phosphogluconate dehydrogenase decarboxylating,CHONFCMC_01171,KGGMHOKE_01837,JPPLDLFD_00069
darB,darB,Cyclic di-AMP receptor B,CHONFCMC_01095,KGGMHOKE_00253,JPPLDLFD_01626
appC,appC,Cytochrome bd-II ubiquinol oxidase subunit 1,CHONFCMC_01112,KGGMHOKE_00327,JPPLDLFD_01609
group_634,,hypothetical protein,CHONFCMC_01130,KGGMHOKE_00309,JPPLDLFD_01590;JPPLDLFD_01591
group_633,,hypothetical protein,CHONFCMC_01210,KGGMHOKE_00221,JPPLDLFD_00028
bcaP_1,bcaP_1,Branched-chain amino acid permease BcaP,CHONFCMC_01079,KGGMHOKE_00234,JPPLDLFD_01645
group_632,,hypothetical protein,CHONFCMC_01119,KGGMHOKE_00320,JPPLDLFD_01602
yagU,yagU,Inner membrane protein YagU,CHONFCMC_01108,KGGMHOKE_00266,JPPLDLFD_01613
group_631,,hypothetical protein,CHONFCMC_01198,KGGMHOKE_01864,JPPLDLFD_00042
gatC_4,gatC_4,PTS system galactitol-specific EIIC component,CHONFCMC_01107,KGGMHOKE_00265,JPPLDLFD_01614
ssb,ssb,Single-stranded DNA-binding protein,CHONFCMC_01185,KGGMHOKE_01851,JPPLDLFD_00055
group_628,,hypothetical protein,CHONFCMC_01168,KGGMHOKE_01834,JPPLDLFD_00072
yfcA,yfcA,putative membrane transporter protein YfcA,CHONFCMC_01132,KGGMHOKE_00307,JPPLDLFD_01588
ycaM_4,ycaM_4,Inner membrane transporter YcaM,CHONFCMC_01158,KGGMHOKE_01823,JPPLDLFD_01557
group_627,,hypothetical protein,CHONFCMC_01091,KGGMHOKE_00246,JPPLDLFD_01633
dltA,dltA,D-alanine--D-alanyl carrier protein ligase,CHONFCMC_01089,KGGMHOKE_00244,JPPLDLFD_01635
ppaX,ppaX,Pyrophosphatase PpaX,CHONFCMC_01196,KGGMHOKE_01862,JPPLDLFD_00044
group_626,,D-lactate dehydrogenase,CHONFCMC_01219,KGGMHOKE_00212,JPPLDLFD_00019
clcA_1,clcA_1,H(+)/Cl(-) exchange transporter ClcA,CHONFCMC_01170,KGGMHOKE_01836,JPPLDLFD_00070
rpsF,rpsF,Small ribosomal subunit protein bS6,CHONFCMC_01184,KGGMHOKE_01850,JPPLDLFD_00056
group_624,,hypothetical protein,CHONFCMC_01237,KGGMHOKE_00195,JPPLDLFD_00002
cydB,cydB,Cytochrome bd-I ubiquinol oxidase subunit 2,CHONFCMC_01113,KGGMHOKE_00326,JPPLDLFD_01608
group_623,,hypothetical protein,CHONFCMC_01143,KGGMHOKE_01807,JPPLDLFD_01566
uup_6,uup_6,ATP-binding protein Uup,CHONFCMC_01099,KGGMHOKE_00257,JPPLDLFD_01622
group_620,,hypothetical protein,CHONFCMC_01215,KGGMHOKE_00216,JPPLDLFD_00023
rutB,rutB,Ureidoacrylate amidohydrolase RutB,CHONFCMC_01169,KGGMHOKE_01835,JPPLDLFD_00071
group_619,,hypothetical protein,CHONFCMC_01220,KGGMHOKE_00211,JPPLDLFD_00018
group_617,,hypothetical protein,CHONFCMC_01214,KGGMHOKE_00217,JPPLDLFD_00024
bmpA,bmpA,ABC transporter nucleoside-binding protein BmpA,CHONFCMC_01122,KGGMHOKE_00317,JPPLDLFD_01599
group_616,,hypothetical protein,CHONFCMC_01218,KGGMHOKE_00213,JPPLDLFD_00020
group_615,,hypothetical protein,CHONFCMC_01180,KGGMHOKE_01846,JPPLDLFD_00060
group_614,,hypothetical protein,CHONFCMC_01166,KGGMHOKE_01831,JPPLDLFD_01549
smoB,smoB,6-dehydroglucose reductase,CHONFCMC_01199,KGGMHOKE_01865,JPPLDLFD_00041
group_612,,hypothetical protein,CHONFCMC_01161,KGGMHOKE_01826,JPPLDLFD_01554
gatC_4~~~gatC_3,gatC_4;gatC_3,PTS system galactitol-specific EIIC component,CHONFCMC_01106,KGGMHOKE_00264,JPPLDLFD_01615
cydC,cydC,Glutathione/L-cysteine transport system ATP-binding/permease protein CydC,CHONFCMC_01115,KGGMHOKE_00324,JPPLDLFD_01606
benM~~~argP,benM;argP,HTH-type transcriptional regulator BenM;HTH-type transcriptional regulator ArgP,CHONFCMC_01224,KGGMHOKE_00208,JPPLDLFD_00016
crp,crp,cAMP-activated global transcriptional regulator CRP,CHONFCMC_01165,KGGMHOKE_01830,JPPLDLFD_01550
group_611,,hypothetical protein,CHONFCMC_01110,KGGMHOKE_00268,JPPLDLFD_01611
group_609,,hypothetical protein,CHONFCMC_01236,KGGMHOKE_00196,JPPLDLFD_00003
group_607,,hypothetical protein,CHONFCMC_01192,KGGMHOKE_01858,JPPLDLFD_00048
group_606,,hypothetical protein,CHONFCMC_01187,KGGMHOKE_01853,JPPLDLFD_00053
recF,recF,DNA replication and repair protein RecF,CHONFCMC_01181,KGGMHOKE_01847,JPPLDLFD_00059
dnaN,dnaN,Beta sliding clamp,CHONFCMC_01179,KGGMHOKE_01845,JPPLDLFD_00061
exoA_1,exoA_1,Exodeoxyribonuclease,CHONFCMC_01211,KGGMHOKE_00220,JPPLDLFD_00027
group_605,,hypothetical protein,CHONFCMC_01151,KGGMHOKE_01816,JPPLDLFD_01562
pox5,pox5,Pyruvate oxidase,CHONFCMC_01172,KGGMHOKE_01838,JPPLDLFD_00068
group_602,,hypothetical protein,CHONFCMC_01150,KGGMHOKE_01815;KGGMHOKE_01814,JPPLDLFD_01563
cydD,cydD,Glutathione/L-cysteine transport system ATP-binding/permease protein CydD,CHONFCMC_01114,KGGMHOKE_00325,JPPLDLFD_01607
copY,copY,Transcriptional repressor CopY,CHONFCMC_01152,KGGMHOKE_01817,JPPLDLFD_01561
group_601,,hypothetical protein,CHONFCMC_01092,KGGMHOKE_00247,JPPLDLFD_01632
guaB,guaB,Inosine-5'-monophosphate dehydrogenase,CHONFCMC_01217,KGGMHOKE_00214,JPPLDLFD_00021
urdA,urdA,Urocanate reductase,CHONFCMC_01225,KGGMHOKE_00207,JPPLDLFD_00015
group_600,,hypothetical protein,CHONFCMC_01229,KGGMHOKE_00203,JPPLDLFD_00011
group_599,,hypothetical protein,CHONFCMC_01163,KGGMHOKE_01828,JPPLDLFD_01552
def_2,def_2,Peptide deformylase,CHONFCMC_01145,KGGMHOKE_01809,JPPLDLFD_01564
napA,napA,Na(+)/H(+) antiporter,CHONFCMC_01097,KGGMHOKE_00255,JPPLDLFD_01624
zosA,zosA,Zinc-transporting ATPase,CHONFCMC_01096,KGGMHOKE_00254,JPPLDLFD_01625
group_598,,DegV domain-containing protein,CHONFCMC_01205,KGGMHOKE_00230,JPPLDLFD_00034
yeaE,yeaE,Methylglyoxal reductase YeaE,CHONFCMC_01134,KGGMHOKE_01792,JPPLDLFD_01586
mnmG,mnmG,tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG,CHONFCMC_01173,KGGMHOKE_01839,JPPLDLFD_00067
rnpA,rnpA,Ribonuclease P protein component,CHONFCMC_01176,KGGMHOKE_01842,JPPLDLFD_00064
copA,copA,Copper-exporting P-type ATPase,CHONFCMC_01155,KGGMHOKE_01820,JPPLDLFD_01558
group_596,,hypothetical protein,CHONFCMC_01153,KGGMHOKE_01818,JPPLDLFD_01560
gyrB,gyrB,DNA gyrase subunit B,CHONFCMC_01182,KGGMHOKE_01848,JPPLDLFD_00058
group_594,,hypothetical protein,CHONFCMC_01193,KGGMHOKE_01859,JPPLDLFD_00047
gdpP,gdpP,Cyclic-di-AMP phosphodiesterase GdpP,CHONFCMC_01188,KGGMHOKE_01854,JPPLDLFD_00052
group_593,,hypothetical protein,CHONFCMC_01203,KGGMHOKE_00232;KGGMHOKE_00233,JPPLDLFD_00036
group_592,,hypothetical protein,CHONFCMC_01167,KGGMHOKE_01833,JPPLDLFD_01547;JPPLDLFD_00073
rpmH,rpmH,Large ribosomal subunit protein bL34,CHONFCMC_01177,KGGMHOKE_01843,JPPLDLFD_00063
group_591,,hypothetical protein,CHONFCMC_01084,KGGMHOKE_00239,JPPLDLFD_01640
gadC_2~~~gadC_1~~~gadC,gadC_2;gadC_1;gadC,Glutamate/gamma-aminobutyrate antiporter,CHONFCMC_01223,KGGMHOKE_00210;KGGMHOKE_00209,JPPLDLFD_00017
ygcS,ygcS,Inner membrane metabolite transport protein YgcS,CHONFCMC_01162,KGGMHOKE_01827,JPPLDLFD_01553
mutS2,mutS2,Endonuclease MutS2,CHONFCMC_01164,KGGMHOKE_01829,JPPLDLFD_01551
odcI,odcI,Inducible ornithine decarboxylase,CHONFCMC_01159,KGGMHOKE_01824,JPPLDLFD_01556
clpE_2,clpE_2,ATP-dependent Clp protease ATP-binding subunit ClpE,CHONFCMC_01080,KGGMHOKE_00235,JPPLDLFD_01644
pbuG_3,pbuG_3,Guanine/hypoxanthine permease PbuG,CHONFCMC_01144,KGGMHOKE_01808,JPPLDLFD_01565
group_589,,hypothetical protein,CHONFCMC_01233,KGGMHOKE_00199,JPPLDLFD_00006
group_588,,hypothetical protein,CHONFCMC_01100,KGGMHOKE_00258,JPPLDLFD_01621
group_586,,hypothetical protein,CHONFCMC_01090,KGGMHOKE_00245,JPPLDLFD_01634
dltB,dltB,Teichoic acid D-alanyltransferase,CHONFCMC_01088,KGGMHOKE_00243,JPPLDLFD_01636
group_585,,hypothetical protein,CHONFCMC_01209,KGGMHOKE_00222,JPPLDLFD_00029
group_584,,hypothetical protein,CHONFCMC_01202,KGGMHOKE_01868,JPPLDLFD_00037
group_581,,hypothetical protein,CHONFCMC_01094,KGGMHOKE_00252,JPPLDLFD_01627
group_580,,Deoxyadenosine kinase,CHONFCMC_01136,KGGMHOKE_01794,JPPLDLFD_01584
mroQ,mroQ,Membrane-embedded CAAX protease MroQ,CHONFCMC_01109,KGGMHOKE_00267,JPPLDLFD_01612
pcp,pcp,Pyrrolidone-carboxylate peptidase,CHONFCMC_01103,KGGMHOKE_00261,JPPLDLFD_01618
eis,eis,N-acetyltransferase Eis,CHONFCMC_01201,KGGMHOKE_01867,JPPLDLFD_00039
uup_7,uup_7,ATP-binding protein Uup,CHONFCMC_01111,KGGMHOKE_00269,JPPLDLFD_01610
yidC2,yidC2,Membrane protein insertase YidC 2,CHONFCMC_01175,KGGMHOKE_01841,JPPLDLFD_00065
group_578,,L-lactate oxidase,CHONFCMC_01138,KGGMHOKE_01802,JPPLDLFD_01571
group_577,,hypothetical protein,CHONFCMC_01098,KGGMHOKE_00256,JPPLDLFD_01623
gyrA,gyrA,DNA gyrase subunit A GyrA,CHONFCMC_01183,KGGMHOKE_01849,JPPLDLFD_00057
group_574,,hypothetical protein,CHONFCMC_01102,KGGMHOKE_00260,JPPLDLFD_01619
group_573,,hypothetical protein,CHONFCMC_01133,KGGMHOKE_01791,JPPLDLFD_01587
gmuE,gmuE,Putative fructokinase,CHONFCMC_01191,KGGMHOKE_01857,JPPLDLFD_00049
fpaP_1,fpaP_1,Proline iminopeptidase,CHONFCMC_01123,KGGMHOKE_00316,JPPLDLFD_01598
group_572,,hypothetical protein,CHONFCMC_01160,KGGMHOKE_01825,JPPLDLFD_01555
group_571,,hypothetical protein,CHONFCMC_01213,KGGMHOKE_00218,JPPLDLFD_00025
group_570,,hypothetical protein,CHONFCMC_01197,KGGMHOKE_01863,JPPLDLFD_00043
tetM,tetM,Tetracycline resistance protein TetM from transposon TnFO1;Tetracycline resistance protein TetM from transposon Tn916,CHONFCMC_01207,KGGMHOKE_00224,JPPLDLFD_00031
murQ,murQ,N-acetylmuramic acid 6-phosphate etherase,CHONFCMC_01131,KGGMHOKE_00308,JPPLDLFD_01589
uvrB_2,uvrB_2,UvrABC system protein B,CHONFCMC_01212,KGGMHOKE_00219,JPPLDLFD_00026
group_569,,hypothetical protein,CHONFCMC_01120,KGGMHOKE_00319,JPPLDLFD_01601
group_567,,Deoxyguanosine kinase,CHONFCMC_01137,KGGMHOKE_01795,JPPLDLFD_01583
group_566,,hypothetical protein,CHONFCMC_01105,KGGMHOKE_00263,JPPLDLFD_01616
dltD,dltD,Protein DltD,CHONFCMC_01086,KGGMHOKE_00241,JPPLDLFD_01638
group_565,,hypothetical protein,CHONFCMC_01093,KGGMHOKE_00248,JPPLDLFD_01631
group_564,,hypothetical protein,CHONFCMC_01118,KGGMHOKE_00321,JPPLDLFD_01603
pbuG_2,pbuG_2,Guanine/hypoxanthine permease PbuG,CHONFCMC_01142,KGGMHOKE_01806,JPPLDLFD_01567
pbuG_1,pbuG_1,Guanine/hypoxanthine permease PbuG,CHONFCMC_01139,KGGMHOKE_01803,JPPLDLFD_01570
fpaP_2,fpaP_2,Proline iminopeptidase,CHONFCMC_01228,KGGMHOKE_00204,JPPLDLFD_00012
group_563,,hypothetical protein,CHONFCMC_01141,KGGMHOKE_01805,JPPLDLFD_01568
group_562,,hypothetical protein,CHONFCMC_01140,KGGMHOKE_01804,JPPLDLFD_01569
group_561,,hypothetical protein,CHONFCMC_01081,KGGMHOKE_00236,JPPLDLFD_01643
group_560,,hypothetical protein,CHONFCMC_01082,KGGMHOKE_00237,JPPLDLFD_01642
garB,garB,Glutathione amide reductase,CHONFCMC_01216,KGGMHOKE_00215,JPPLDLFD_00022
group_558,,hypothetical protein,CHONFCMC_01104,KGGMHOKE_00262,JPPLDLFD_01617
group_557,,hypothetical protein,CHONFCMC_01069,KGGMHOKE_00775,JPPLDLFD_01080
dbpA,dbpA,ATP-dependent RNA helicase DbpA,CHONFCMC_01068,KGGMHOKE_00776,JPPLDLFD_01081
group_556,,hypothetical protein,CHONFCMC_01071,KGGMHOKE_00773,JPPLDLFD_01078
group_555,,hypothetical protein,CHONFCMC_01072,KGGMHOKE_00772,JPPLDLFD_01077
adhE_2~~~adhE_1~~~adhE,adhE_2;adhE_1;adhE,Aldehyde-alcohol dehydrogenase,CHONFCMC_01073,KGGMHOKE_00771,JPPLDLFD_01075;JPPLDLFD_01076
group_554,,hypothetical protein;ISL3 family transposase ISLjo2,CHONFCMC_01075,KGGMHOKE_00769,JPPLDLFD_01073
group_553,,ISL3 family transposase ISLjo2,CHONFCMC_01076,KGGMHOKE_00768,JPPLDLFD_01072
group_552,,hypothetical protein,CHONFCMC_01070,KGGMHOKE_00774,JPPLDLFD_01079
cycA_1,cycA_1,D-serine/D-alanine/glycine transporter,CHONFCMC_01074,KGGMHOKE_00770,JPPLDLFD_01074
pncB2,pncB2,Nicotinate phosphoribosyltransferase pncB2,CHONFCMC_01042,KGGMHOKE_00163,JPPLDLFD_00373
group_551,,hypothetical protein,CHONFCMC_01035,KGGMHOKE_00170,JPPLDLFD_00366
group_550,,hypothetical protein,CHONFCMC_01062,KGGMHOKE_00143,JPPLDLFD_00393
group_549,,hypothetical protein,CHONFCMC_01048,KGGMHOKE_00157,JPPLDLFD_00379
group_548,,Protein SprT-like protein,CHONFCMC_01034,KGGMHOKE_00171,JPPLDLFD_00365
psiE,psiE,Protein PsiE,CHONFCMC_01061,KGGMHOKE_00144,JPPLDLFD_00392
pcrA,pcrA,ATP-dependent DNA helicase PcrA,CHONFCMC_01030,KGGMHOKE_00175,JPPLDLFD_00361
secA_2,secA_2,Protein translocase subunit SecA,CHONFCMC_01016,KGGMHOKE_00188,JPPLDLFD_01010
uup_5,;uup_5,putative ABC transporter ATP-binding/permease protein;ATP-binding protein Uup,CHONFCMC_01039,KGGMHOKE_00166,JPPLDLFD_00370
yerH,yerH,putative lipoprotein YerH,CHONFCMC_01028,KGGMHOKE_00177,JPPLDLFD_00359
group_547,,hypothetical protein,CHONFCMC_01013,KGGMHOKE_00192,JPPLDLFD_01006
nadE,nadE,NH(3)-dependent NAD(+) synthetase,CHONFCMC_01041,KGGMHOKE_00164,JPPLDLFD_00372
asp2,asp2,Accessory Sec system protein Asp2,CHONFCMC_01018,KGGMHOKE_00186,JPPLDLFD_01012
secY_1,secY_1,Protein translocase subunit SecY,CHONFCMC_01021,KGGMHOKE_00184,JPPLDLFD_01014
gatC_2,gatC_2,Glutamyl-tRNA(Gln) amidotransferase subunit C,CHONFCMC_01027,KGGMHOKE_00178,JPPLDLFD_00358
group_546,,hypothetical protein,CHONFCMC_01060,KGGMHOKE_00145,JPPLDLFD_00391
group_545,,hypothetical protein,CHONFCMC_01059,KGGMHOKE_00146,JPPLDLFD_00390
murR,murR,HTH-type transcriptional regulator MurR,CHONFCMC_01053,KGGMHOKE_00152,JPPLDLFD_00384
group_544,,Calcium-transporting ATPase 1,CHONFCMC_01040,KGGMHOKE_00165,JPPLDLFD_00371
group_543,,hypothetical protein,CHONFCMC_01023,KGGMHOKE_00182,JPPLDLFD_00354
tagA,tagA,N-acetylglucosaminyldiphosphoundecaprenol N-acetyl-beta-D-mannosaminyltransferase,CHONFCMC_01045,KGGMHOKE_00160,JPPLDLFD_00376
panT,panT,Pantothenate transporter PanT,CHONFCMC_01032,KGGMHOKE_00173,JPPLDLFD_00363
rpiA_2,rpiA_2,Ribose-5-phosphate isomerase A,CHONFCMC_01054,KGGMHOKE_00151,JPPLDLFD_00385
gtfB_3~~~gtfB_2,gtfB_3;gtfB_2,UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase stabilizing protein GtfB,CHONFCMC_01014,KGGMHOKE_00191,JPPLDLFD_01007;JPPLDLFD_01008
group_542,,hypothetical protein,CHONFCMC_01058,KGGMHOKE_00147,JPPLDLFD_00389
asp1,asp1;,Accessory Sec system protein Asp1;hypothetical protein,CHONFCMC_01020;CHONFCMC_01019,KGGMHOKE_00185,JPPLDLFD_01013
group_541,,hypothetical protein,CHONFCMC_01043,KGGMHOKE_00162,JPPLDLFD_00374
group_540,,hypothetical protein;Sulfurtransferase,CHONFCMC_01049,KGGMHOKE_00156,JPPLDLFD_00380
group_539,,hypothetical protein,CHONFCMC_01063,KGGMHOKE_00142,JPPLDLFD_00394
group_538,,hypothetical protein,CHONFCMC_01056,KGGMHOKE_00149,JPPLDLFD_00387
group_537,,L-2-hydroxyisocaproate dehydrogenase,CHONFCMC_01052,KGGMHOKE_00153,JPPLDLFD_00383
ligA,ligA,DNA ligase,CHONFCMC_01029,KGGMHOKE_00176,JPPLDLFD_00360
nagR_2,nagR_2,HTH-type transcriptional repressor NagR,CHONFCMC_01047,KGGMHOKE_00158,JPPLDLFD_00378
