group_367,,hypothetical protein,BDMKMOGB_00727,IAAMHMBP_01411,PKFCGPHH_00053
rpmE2,rpmE2,Large ribosomal subunit protein bL31B,BDMKMOGB_00705,IAAMHMBP_01388,PKFCGPHH_00075
xpt,xpt,Xanthine phosphoribosyltransferase,BDMKMOGB_00721,IAAMHMBP_01404,PKFCGPHH_00059
group_366,,hypothetical protein,BDMKMOGB_00682,IAAMHMBP_01365,PKFCGPHH_00141
rpsQ,rpsQ,Small ribosomal subunit protein uS17,BDMKMOGB_00657,IAAMHMBP_01340,PKFCGPHH_00116
lysS,lysS,Lysine--tRNA ligase,BDMKMOGB_00691,IAAMHMBP_01374,PKFCGPHH_00089
group_365,,hypothetical protein,BDMKMOGB_00668,IAAMHMBP_01351,PKFCGPHH_00127
bcrA_1,bcrA_1,Bacitracin transport ATP-binding protein BcrA,BDMKMOGB_00681,IAAMHMBP_01364,PKFCGPHH_00140
guaA_1,guaA_1,GMP synthase [glutamine-hydrolyzing],BDMKMOGB_00720,IAAMHMBP_01403,PKFCGPHH_00060
group_364,,hypothetical protein,BDMKMOGB_00686,IAAMHMBP_01369,PKFCGPHH_00145
rpsS,rpsS,Small ribosomal subunit protein uS19,BDMKMOGB_00662,IAAMHMBP_01345,PKFCGPHH_00121
bcrA_2,bcrA_2,Bacitracin transport ATP-binding protein BcrA,BDMKMOGB_00685,IAAMHMBP_01368,PKFCGPHH_00144
pyrG,pyrG,CTP synthase,BDMKMOGB_01150,IAAMHMBP_01415,PKFCGPHH_00049
yciB,yciB,Putative LD-transpeptidase YciB,BDMKMOGB_00718,IAAMHMBP_01401,PKFCGPHH_00062
rpoA,rpoA,DNA-directed RNA polymerase subunit alpha,BDMKMOGB_00640,IAAMHMBP_01323,PKFCGPHH_00099
rplW,rplW,Large ribosomal subunit protein uL23,BDMKMOGB_00664,IAAMHMBP_01347,PKFCGPHH_00123
rihA_2,rihA_2,Pyrimidine-specific ribonucleoside hydrolase RihA,BDMKMOGB_00713,IAAMHMBP_01396,PKFCGPHH_00067
rplD,rplD,Large ribosomal subunit protein uL4,BDMKMOGB_00665,IAAMHMBP_01348,PKFCGPHH_00124
group_363,,hypothetical protein,BDMKMOGB_00724,IAAMHMBP_01408,PKFCGPHH_00056
group_362,,hypothetical protein,BDMKMOGB_00728,IAAMHMBP_01412,PKFCGPHH_00052
rplC,rplC,Large ribosomal subunit protein uL3,BDMKMOGB_00666,IAAMHMBP_01349,PKFCGPHH_00125
rplX,rplX,Large ribosomal subunit protein uL24,BDMKMOGB_00655,IAAMHMBP_01338,PKFCGPHH_00114
group_361,,hypothetical protein,BDMKMOGB_00689,IAAMHMBP_01372,PKFCGPHH_00148;PKFCGPHH_00091
adk,adk,Adenylate kinase,BDMKMOGB_00645,IAAMHMBP_01328,PKFCGPHH_00104
rpoE,rpoE,DNA-directed RNA polymerase subunit delta,BDMKMOGB_01151,IAAMHMBP_01416,PKFCGPHH_00048
group_360,,hypothetical protein,BDMKMOGB_00680,IAAMHMBP_01363,PKFCGPHH_00139
group_359,,hypothetical protein,BDMKMOGB_00696,IAAMHMBP_01379,PKFCGPHH_00084
rpsM,rpsM,Small ribosomal subunit protein uS13,BDMKMOGB_00642,IAAMHMBP_01325,PKFCGPHH_00101
dusB,dusB,tRNA-dihydrouridine synthase B,BDMKMOGB_00692,IAAMHMBP_01375,PKFCGPHH_00088
rplV,rplV,Large ribosomal subunit protein uL22,BDMKMOGB_00661,IAAMHMBP_01344,PKFCGPHH_00120
rpsC,rpsC,Small ribosomal subunit protein uS3,BDMKMOGB_00660,IAAMHMBP_01343,PKFCGPHH_00119
fusA,fusA,elongation factor G FusA,BDMKMOGB_00669,IAAMHMBP_01352,PKFCGPHH_00128
ftsH,ftsH,ATP-dependent zinc metalloprotease FtsH,BDMKMOGB_00694,IAAMHMBP_01377,PKFCGPHH_00086
rplR,rplR,Large ribosomal subunit protein uL18,BDMKMOGB_00650,IAAMHMBP_01333,PKFCGPHH_00109
group_358,,hypothetical protein,BDMKMOGB_00672,IAAMHMBP_01355,PKFCGPHH_00131
group_357,,hypothetical protein,BDMKMOGB_00701,IAAMHMBP_01384,PKFCGPHH_00079
group_356,,hypothetical protein,BDMKMOGB_00729,IAAMHMBP_01413,PKFCGPHH_00051
rplN,rplN,Large ribosomal subunit protein uL14,BDMKMOGB_00656,IAAMHMBP_01339,PKFCGPHH_00115
group_355,,hypothetical protein,BDMKMOGB_00697,IAAMHMBP_01380,PKFCGPHH_00083
cbiO,cbiO,Cobalt import ATP-binding protein CbiO,BDMKMOGB_00726,IAAMHMBP_01410,PKFCGPHH_00054
pucK,;pucK,hypothetical protein;Uric acid permease PucK,BDMKMOGB_00722,IAAMHMBP_01406;IAAMHMBP_01405,PKFCGPHH_00058
group_354,,hypothetical protein,BDMKMOGB_00690,IAAMHMBP_01373,PKFCGPHH_00090
rplQ,rplQ,Large ribosomal subunit protein bL17,BDMKMOGB_00639,IAAMHMBP_01322,PKFCGPHH_00098
clpC,clpC,ATP-dependent Clp protease ATP-binding subunit ClpC,BDMKMOGB_00675,IAAMHMBP_01358,PKFCGPHH_00134
group_353,,hypothetical protein,BDMKMOGB_00710,IAAMHMBP_01393,PKFCGPHH_00070
rpsK,rpsK,Small ribosomal subunit protein uS11,BDMKMOGB_00641,IAAMHMBP_01324,PKFCGPHH_00100
rpsI,rpsI,Small ribosomal subunit protein uS9,BDMKMOGB_00633,IAAMHMBP_01316,PKFCGPHH_00092
alr,alr,Alanine racemase,BDMKMOGB_00702,IAAMHMBP_01385,PKFCGPHH_00078
rpsH,rpsH,Small ribosomal subunit protein uS8,BDMKMOGB_00652,IAAMHMBP_01335,PKFCGPHH_00111
mfd,mfd,Transcription-repair-coupling factor,BDMKMOGB_00699,IAAMHMBP_01382,PKFCGPHH_00081
rpoB,rpoB,DNA-directed RNA polymerase subunit beta RpoB,BDMKMOGB_00674,IAAMHMBP_01357,PKFCGPHH_00133
rpoC,rpoC,DNA-directed RNA polymerase subunit beta RpoC,BDMKMOGB_00673,IAAMHMBP_01356,PKFCGPHH_00132
group_352,,hypothetical protein,BDMKMOGB_01152,IAAMHMBP_01417,PKFCGPHH_00047
rpsL,rpsL,Small ribosomal subunit protein uS12,BDMKMOGB_00671,IAAMHMBP_01354,PKFCGPHH_00130
smoH,smoH,Sulfoquinovosyl glycerol transport system permease protein SmoH,BDMKMOGB_01130,IAAMHMBP_00310,PKFCGPHH_00846
group_351,,hypothetical protein,BDMKMOGB_00577,IAAMHMBP_00302,PKFCGPHH_00854
group_350,,hypothetical protein,BDMKMOGB_01132,IAAMHMBP_00312,PKFCGPHH_00844
fpaP,fpaP,Proline iminopeptidase,BDMKMOGB_00579,IAAMHMBP_00300,PKFCGPHH_00869
bceA,bceA,Bacitracin export ATP-binding protein BceA,BDMKMOGB_00590,IAAMHMBP_01056,PKFCGPHH_00858
group_349,,hypothetical protein,BDMKMOGB_01411,IAAMHMBP_01054,PKFCGPHH_00856
coaA,coaA,Pantothenate kinase,BDMKMOGB_00581,IAAMHMBP_00298,PKFCGPHH_00867
mprA,mprA,Response regulator MprA,BDMKMOGB_00583,IAAMHMBP_00296,PKFCGPHH_00865
group_348,,hypothetical protein,BDMKMOGB_00586,IAAMHMBP_00293,PKFCGPHH_00862
uup_1,uup_1,ATP-binding protein Uup,BDMKMOGB_00578,IAAMHMBP_00301,PKFCGPHH_00855
group_347,,Protein ADP-ribosyltransferase,BDMKMOGB_00574,IAAMHMBP_00305,PKFCGPHH_00851
helD,helD,DNA helicase IV,BDMKMOGB_00585,IAAMHMBP_00294,PKFCGPHH_00863
uup_3,uup_3,ATP-binding protein Uup,BDMKMOGB_01128,IAAMHMBP_00308,PKFCGPHH_00848
ywaC,ywaC,GTP pyrophosphokinase YwaC,BDMKMOGB_00584,IAAMHMBP_00295,PKFCGPHH_00864
polC_3,polC_3,DNA polymerase III PolC-type,BDMKMOGB_00573,IAAMHMBP_00306,PKFCGPHH_00850
lacF_3,lacF_3,Lactose transport system permease protein LacF,BDMKMOGB_01129,IAAMHMBP_00309,PKFCGPHH_00847
ndkA,ndkA,Nucleoside diphosphate kinase,BDMKMOGB_00588,IAAMHMBP_00291,PKFCGPHH_00860
group_346,,hypothetical protein,BDMKMOGB_00572,IAAMHMBP_00307,PKFCGPHH_00849
gpmA_4~~~cobC,gpmA_4;cobC,23-bisphosphoglycerate-dependent phosphoglycerate mutase;Adenosylcobalamin/alpha-ribazole phosphatase,BDMKMOGB_00587,IAAMHMBP_00292,PKFCGPHH_00861
group_345,,hypothetical protein,BDMKMOGB_00576,IAAMHMBP_00303,PKFCGPHH_00853
sasA_1,sasA_1,Adaptive-response sensory-kinase SasA,BDMKMOGB_00582,IAAMHMBP_00297,PKFCGPHH_00866
pepT_1,pepT_1,Peptidase T,BDMKMOGB_00575,IAAMHMBP_00304,PKFCGPHH_00852
hflX,hflX,GTPase HflX,BDMKMOGB_01410,IAAMHMBP_01055,PKFCGPHH_00857
yxdM,yxdM,ABC transporter permease protein YxdM,BDMKMOGB_00589,IAAMHMBP_01057,PKFCGPHH_00859
rnj,rnj,Ribonuclease J,BDMKMOGB_01131,IAAMHMBP_00311,PKFCGPHH_00845
efp_2,efp_2,Elongation factor P,BDMKMOGB_00580,IAAMHMBP_00299,PKFCGPHH_00868
group_344,,hypothetical protein,BDMKMOGB_01133,IAAMHMBP_00313,PKFCGPHH_00843
clpE_1,clpE_1,ATP-dependent Clp protease ATP-binding subunit ClpE,BDMKMOGB_00850,IAAMHMBP_00421,PKFCGPHH_00185
group_343,glpK_1,Glycerol kinase,BDMKMOGB_00571,IAAMHMBP_00410,PKFCGPHH_00196
group_342,,hypothetical protein,BDMKMOGB_00559,IAAMHMBP_00398,PKFCGPHH_00208
group_341,,hypothetical protein,BDMKMOGB_00556,IAAMHMBP_00395,PKFCGPHH_00211
yvdM,yvdM,Beta-phosphoglucomutase,BDMKMOGB_00565,IAAMHMBP_00404,PKFCGPHH_00202
group_340,,putative transporter,BDMKMOGB_00847,IAAMHMBP_00417;IAAMHMBP_00418,PKFCGPHH_00188
yicL,yicL;,putative inner membrane transporter YicL;hypothetical protein,BDMKMOGB_00845;BDMKMOGB_00846,IAAMHMBP_00416,PKFCGPHH_00189;PKFCGPHH_00190
iphP_1,iphP_1,Tyrosine-protein phosphatase,BDMKMOGB_00570,IAAMHMBP_00409,PKFCGPHH_00197
ganP,ganP,Galactooligosaccharides transport system permease protein GanP,BDMKMOGB_00561,IAAMHMBP_00400,PKFCGPHH_00206
gatD,gatD,Lipid II isoglutaminyl synthase (glutamine-hydrolyzing) subunit GatD,BDMKMOGB_00841,IAAMHMBP_00412,PKFCGPHH_00194
dexB,dexB,Glucan 16-alpha-glucosidase,BDMKMOGB_00563,IAAMHMBP_00402,PKFCGPHH_00204
ganQ,ganQ,Galactooligosaccharides transport system permease protein GanQ,BDMKMOGB_00560,IAAMHMBP_00399,PKFCGPHH_00207
malP,malP,Maltose phosphorylase,BDMKMOGB_00566,IAAMHMBP_00405,PKFCGPHH_00201
malL,malL,Oligo-16-glucosidase,BDMKMOGB_00568,IAAMHMBP_00407,PKFCGPHH_00199
malX,malX,Maltooligosaccharide ABC transporter solute-binding lipoprotein,BDMKMOGB_00562,IAAMHMBP_00401,PKFCGPHH_00205
group_339,,hypothetical protein,BDMKMOGB_00558,IAAMHMBP_00397,PKFCGPHH_00209
cytR_2,cytR_2,HTH-type transcriptional repressor CytR,BDMKMOGB_00569,IAAMHMBP_00408,PKFCGPHH_00198
bbmA,bbmA,Intracellular maltogenic amylase,BDMKMOGB_00567,IAAMHMBP_00406,PKFCGPHH_00200
sbnD,sbnD,Staphyloferrin B transporter,BDMKMOGB_00557,IAAMHMBP_00396,PKFCGPHH_00210
msmX_2,msmX_2,Oligosaccharides import ATP-binding protein MsmX,BDMKMOGB_00564,IAAMHMBP_00403,PKFCGPHH_00203
thiD,thiD,Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase,BDMKMOGB_00840,IAAMHMBP_00411,PKFCGPHH_00195
yedJ,yedJ,putative protein YedJ,BDMKMOGB_00849,IAAMHMBP_00420,PKFCGPHH_00186
guaC,guaC,GMP reductase,BDMKMOGB_00844,IAAMHMBP_00415,PKFCGPHH_00191
group_338,,Putative glutamine amidotransferase,BDMKMOGB_00848,IAAMHMBP_00419,PKFCGPHH_00187
purA,purA,Adenylosuccinate synthetase,BDMKMOGB_00843,IAAMHMBP_00414,PKFCGPHH_00192
purB,purB,Adenylosuccinate lyase,BDMKMOGB_00842,IAAMHMBP_00413,PKFCGPHH_00193
group_337,,hypothetical protein,BDMKMOGB_00554,IAAMHMBP_01439,PKFCGPHH_01448
group_336,,hypothetical protein,BDMKMOGB_00545,IAAMHMBP_01430,PKFCGPHH_01075
group_335,,hypothetical protein,BDMKMOGB_00553,IAAMHMBP_01438,2_refound_4_pseudo
lacF_2,lacF_2,PTS system lactose-specific EIIA component,BDMKMOGB_00551,IAAMHMBP_01436,PKFCGPHH_01069
pyrAB,pyrAB,Carbamoyl phosphate synthase pyrimidine-specific large chain,BDMKMOGB_00540,IAAMHMBP_01425,PKFCGPHH_01288
pyrAA,pyrAA,Carbamoyl phosphate synthase pyrimidine-specific small chain,BDMKMOGB_00541,IAAMHMBP_01426,PKFCGPHH_01454
group_334,,hypothetical protein,BDMKMOGB_00537,IAAMHMBP_01422,PKFCGPHH_01291
group_333,,hypothetical protein,BDMKMOGB_00555,IAAMHMBP_01440,PKFCGPHH_01447
fhs1,fhs1,Formate--tetrahydrofolate ligase 1,BDMKMOGB_00544,IAAMHMBP_01429,PKFCGPHH_01076
toxN,toxN,Endoribonuclease ToxN,BDMKMOGB_00546,IAAMHMBP_01431,PKFCGPHH_01074
lacE,lacE,PTS system lactose-specific EIICB component,BDMKMOGB_00549,IAAMHMBP_01434,PKFCGPHH_01071
licT_1,licT_1,Transcription antiterminator LicT,BDMKMOGB_00552,IAAMHMBP_01437,PKFCGPHH_01068
lacG,lacG,6-phospho-beta-galactosidase,BDMKMOGB_00550,IAAMHMBP_01435,PKFCGPHH_01070
lspA,lspA,Lipoprotein signal peptidase,BDMKMOGB_00543,IAAMHMBP_01428,2_refound_3
group_332,,hypothetical protein,BDMKMOGB_00538,IAAMHMBP_01423,PKFCGPHH_01290
licC_2,licC_2,Lichenan permease IIC component,BDMKMOGB_00548,IAAMHMBP_01433,PKFCGPHH_01072
group_331,,hypothetical protein,BDMKMOGB_00539,IAAMHMBP_01424,PKFCGPHH_01289
group_330,,hypothetical protein,BDMKMOGB_00536,IAAMHMBP_01421,PKFCGPHH_01292
group_329,,hypothetical protein,BDMKMOGB_00547,IAAMHMBP_01432,PKFCGPHH_01073
rluD_1,rluD_1,Ribosomal large subunit pseudouridine synthase D,BDMKMOGB_00542,IAAMHMBP_01427,PKFCGPHH_01453
nupB,nupB,Nucleoside ABC transporter permease protein NupB,BDMKMOGB_00855,IAAMHMBP_00726,PKFCGPHH_00027
group_328,,hypothetical protein,BDMKMOGB_00520,IAAMHMBP_00834,PKFCGPHH_00015
napA,napA,Na(+)/H(+) antiporter,BDMKMOGB_00514,IAAMHMBP_00733,PKFCGPHH_00020
dltA_2,dltA_2,D-alanine--D-alanyl carrier protein ligase,BDMKMOGB_00523,IAAMHMBP_00837,PKFCGPHH_00012
dltD,dltD,Protein DltD,BDMKMOGB_00526,IAAMHMBP_00840,PKFCGPHH_00009
group_327,,hypothetical protein,BDMKMOGB_00535,IAAMHMBP_00847,PKFCGPHH_00001
group_326,,Deoxyguanosine kinase,BDMKMOGB_00851,IAAMHMBP_00722,PKFCGPHH_00031
celB_1,;celB_1,hypothetical protein;PTS system cellobiose-specific EIIC component,BDMKMOGB_00534;BDMKMOGB_00532;BDMKMOGB_00533,IAAMHMBP_00846,PKFCGPHH_00003;PKFCGPHH_00002
nupA,nupA,Nucleoside import ATP-binding protein NupA,BDMKMOGB_00856,IAAMHMBP_00727,PKFCGPHH_00026
group_325,,hypothetical protein,BDMKMOGB_00529,IAAMHMBP_00843,PKFCGPHH_00006
flp,flp,Protein flp,BDMKMOGB_00527,IAAMHMBP_00841,PKFCGPHH_00008
bmpA_2,bmpA_2,ABC transporter nucleoside-binding protein BmpA,BDMKMOGB_00858,IAAMHMBP_00729,PKFCGPHH_00024
bmpA_3,bmpA_3,ABC transporter nucleoside-binding protein BmpA,BDMKMOGB_00859,IAAMHMBP_00730,PKFCGPHH_00023
ziaA~~~kdpB,ziaA;kdpB,Zinc-transporting ATPase;Potassium-transporting ATPase ATP-binding subunit,BDMKMOGB_00516;BDMKMOGB_00515,IAAMHMBP_00734,PKFCGPHH_00019
group_322,,hypothetical protein,BDMKMOGB_00530,IAAMHMBP_00844,PKFCGPHH_00005
bmpA_1,bmpA_1,ABC transporter nucleoside-binding protein BmpA,BDMKMOGB_00857,IAAMHMBP_00728,PKFCGPHH_00025
group_321,,hypothetical protein,BDMKMOGB_00513,IAAMHMBP_00732,PKFCGPHH_00021
group_320,,hypothetical protein,BDMKMOGB_00521,IAAMHMBP_00835,PKFCGPHH_00014
nupC,nupC,Nucleoside ABC transporter permease protein NupC,BDMKMOGB_00854,IAAMHMBP_00725,PKFCGPHH_00028
dltB,dltB,Teichoic acid D-alanyltransferase,BDMKMOGB_00524,IAAMHMBP_00838,PKFCGPHH_00011
group_319,,hypothetical protein,BDMKMOGB_00531,IAAMHMBP_00845,PKFCGPHH_00004
oxyR,oxyR,DNA-binding transcriptional dual regulator OxyR,BDMKMOGB_00518,IAAMHMBP_00831,PKFCGPHH_00017
mleS_1~~~mleS_2~~~mleS,mleS_1;mleS_2;mleS,Malolactic enzyme,BDMKMOGB_00519,IAAMHMBP_00833;IAAMHMBP_00832,PKFCGPHH_00016
nagB,nagB,Glucosamine-6-phosphate deaminase,BDMKMOGB_00853,IAAMHMBP_00724,PKFCGPHH_00029
dltC1,dltC1,D-alanyl carrier protein 1,BDMKMOGB_00525,IAAMHMBP_00839,PKFCGPHH_00010
darB,darB,Cyclic di-AMP receptor B,BDMKMOGB_00517,IAAMHMBP_00735,PKFCGPHH_00018
group_318,,hypothetical protein,BDMKMOGB_00522,IAAMHMBP_00836,PKFCGPHH_00013
galE_1,galE_1,UDP-glucose 4-epimerase,BDMKMOGB_00528,IAAMHMBP_00842,PKFCGPHH_00007
group_317,,Deoxyadenosine kinase,BDMKMOGB_00852,IAAMHMBP_00723,PKFCGPHH_00030
htxB,htxB,putative phosphite transport system-binding protein HtxB,BDMKMOGB_00860,IAAMHMBP_00731,PKFCGPHH_00022
garK,garK,Glycerate 2-kinase,BDMKMOGB_00494,IAAMHMBP_01450,PKFCGPHH_00601
dhaL,dhaL,PTS-dependent dihydroxyacetone kinase ADP-binding subunit DhaL,BDMKMOGB_00507,IAAMHMBP_01463,PKFCGPHH_00588
group_316,,hypothetical protein,BDMKMOGB_00511,IAAMHMBP_01467,PKFCGPHH_01382
hsdR,hsdR;,Type I restriction enzyme SauN315I endonuclease subunit;hypothetical protein,BDMKMOGB_01034,IAAMHMBP_01446;IAAMHMBP_01445,PKFCGPHH_00605
group_315,,hypothetical protein,BDMKMOGB_00493,IAAMHMBP_01449,PKFCGPHH_00602
group_314,,hypothetical protein,BDMKMOGB_01035,IAAMHMBP_01447,PKFCGPHH_00604
group_313,,hypothetical protein,BDMKMOGB_00510,IAAMHMBP_01466,PKFCGPHH_01383
group_312,,Type I restriction enzyme MpnII methylase subunit,BDMKMOGB_01033,IAAMHMBP_01444,PKFCGPHH_00606
dhaM,dhaM,PTS-dependent dihydroxyacetone kinase phosphotransferase subunit DhaM,BDMKMOGB_00506,IAAMHMBP_01462,PKFCGPHH_00589
glpF_2,glpF_2,Glycerol uptake facilitator protein,BDMKMOGB_00505,IAAMHMBP_01461,PKFCGPHH_00590
group_311,,hypothetical protein,BDMKMOGB_00509,IAAMHMBP_01465,PKFCGPHH_01384
dxs,dxs,1-deoxy-D-xylulose-5-phosphate synthase,BDMKMOGB_00499,IAAMHMBP_01455,PKFCGPHH_00596
yflS_1,yflS_1,Putative malate transporter YflS,BDMKMOGB_00504,IAAMHMBP_01460,PKFCGPHH_00591
group_310,,hypothetical protein,BDMKMOGB_00495,IAAMHMBP_01451,PKFCGPHH_00600
rpmGA_1,rpmGA_1,Large ribosomal subunit protein bL33A,BDMKMOGB_00496,IAAMHMBP_01452,PKFCGPHH_00599
group_309,,hypothetical protein,BDMKMOGB_01036,IAAMHMBP_01448,PKFCGPHH_00603
group_308,,hypothetical protein,BDMKMOGB_00501,IAAMHMBP_01457,PKFCGPHH_00594
group_307,,hypothetical protein,BDMKMOGB_00503,IAAMHMBP_01459,PKFCGPHH_00592
group_306,,hypothetical protein,BDMKMOGB_00500,IAAMHMBP_01456,PKFCGPHH_00595
pcp,pcp,Pyrrolidone-carboxylate peptidase,BDMKMOGB_00498,IAAMHMBP_01454,PKFCGPHH_00597
glmS,glmS,Glutamine--fructose-6-phosphate aminotransferase [isomerizing],BDMKMOGB_00497,IAAMHMBP_01453,PKFCGPHH_00598
cysL,cysL,HTH-type transcriptional regulator CysL,BDMKMOGB_00502,IAAMHMBP_01458,PKFCGPHH_00593
dhaK,dhaK,PTS-dependent dihydroxyacetone kinase dihydroxyacetone-binding subunit DhaK,BDMKMOGB_00508,IAAMHMBP_01464,PKFCGPHH_00587
smc_4~~~ebh_1,smc_4;ebh_1,Chromosome partition protein Smc;Extracellular matrix-binding protein ebh,BDMKMOGB_00512,IAAMHMBP_01468,PKFCGPHH_01381
bioH_2,bioH_2,Pimeloyl-[acyl-carrier protein] methyl ester esterase,BDMKMOGB_00462,IAAMHMBP_01229,PKFCGPHH_01145
group_301,,hypothetical protein,BDMKMOGB_00467,IAAMHMBP_01224,PKFCGPHH_01139
rnhA,rnhA,Ribonuclease H,BDMKMOGB_00466,IAAMHMBP_01225,PKFCGPHH_01140
group_295,,hypothetical protein,BDMKMOGB_00469,IAAMHMBP_01222,PKFCGPHH_01137
group_294,,hypothetical protein,BDMKMOGB_00461,IAAMHMBP_01230,PKFCGPHH_01146
ypuA,ypuA,putative protein YpuA,BDMKMOGB_00464,IAAMHMBP_01227,PKFCGPHH_01143
alx,;alx,hypothetical protein;Putative membrane-bound redox modulator Alx,BDMKMOGB_00465,IAAMHMBP_01226,PKFCGPHH_01141;PKFCGPHH_01142
epsJ,epsJ,putative glycosyltransferase EpsJ,BDMKMOGB_00463,IAAMHMBP_01228,PKFCGPHH_01144
prs_2,prs_2,Ribose-phosphate pyrophosphokinase,BDMKMOGB_00460,IAAMHMBP_01231,PKFCGPHH_01147
clsA,clsA,Major cardiolipin synthase ClsA,BDMKMOGB_00468,IAAMHMBP_01223,PKFCGPHH_01138
group_285,,hypothetical protein,BDMKMOGB_00743,IAAMHMBP_01291,PKFCGPHH_01011
agaA,agaA,N-acetylgalactosamine-6-phosphate deacetylase,BDMKMOGB_00827,IAAMHMBP_01240,PKFCGPHH_01059
rcsC_1,rcsC_1,Sensor histidine kinase RcsC,BDMKMOGB_00748,IAAMHMBP_01296,PKFCGPHH_01006
group_284,,hypothetical protein,BDMKMOGB_00825,IAAMHMBP_01238,PKFCGPHH_01061
bioH_1,bioH_1,Pimeloyl-[acyl-carrier protein] methyl ester esterase,BDMKMOGB_00445,IAAMHMBP_01270,PKFCGPHH_01032
glcR,glcR,HTH-type transcriptional repressor GlcR,BDMKMOGB_01154,IAAMHMBP_01299,PKFCGPHH_01003
glcA_2~~~glcA_1~~~glcA,glcA_2;glcA_1;glcA,Glycolate permease GlcA,BDMKMOGB_01019;BDMKMOGB_01020,IAAMHMBP_01306,PKFCGPHH_00996
aroD,aroD,3-dehydroquinate dehydratase,BDMKMOGB_00451,IAAMHMBP_01264,PKFCGPHH_01038
group_283,,putative ABC transporter ATP-binding protein,BDMKMOGB_00745,IAAMHMBP_01293,PKFCGPHH_01009
ydiM,ydiM,Inner membrane transport protein YdiM,BDMKMOGB_00452,IAAMHMBP_01263,PKFCGPHH_01039
yaaA,yaaA,DNA-binding and peroxide stress resistance protein YaaA,BDMKMOGB_00446,IAAMHMBP_01269,PKFCGPHH_01033
group_281,,Aspartate racemase,BDMKMOGB_00750,IAAMHMBP_01298,PKFCGPHH_01004
tagU,tagU,Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU,BDMKMOGB_01017,IAAMHMBP_01308,PKFCGPHH_00994
yhjX,yhjX,putative MFS-type transporter YhjX,BDMKMOGB_00457,IAAMHMBP_01257,PKFCGPHH_01044
soj,soj,Sporulation initiation inhibitor protein Soj,BDMKMOGB_00739,IAAMHMBP_01287,PKFCGPHH_01015
iphP_2,iphP_2,Tyrosine-protein phosphatase,BDMKMOGB_00734,IAAMHMBP_01282,PKFCGPHH_01020
ybiV,ybiV,Sugar phosphatase YbiV,BDMKMOGB_01157,IAAMHMBP_01302,PKFCGPHH_01000
znuB,znuB,High-affinity zinc uptake system membrane protein ZnuB,BDMKMOGB_01159,IAAMHMBP_01304,PKFCGPHH_00998
group_280,,hypothetical protein,BDMKMOGB_00458,IAAMHMBP_01256,PKFCGPHH_01045
group_279,,hypothetical protein,BDMKMOGB_00820,IAAMHMBP_01233,PKFCGPHH_01066
licT_2,licT_2,Transcription antiterminator LicT,BDMKMOGB_00828,IAAMHMBP_01241,PKFCGPHH_01058
noc,noc,Nucleoid occlusion protein,BDMKMOGB_00738,IAAMHMBP_01286,PKFCGPHH_01016
group_278,,hypothetical protein,BDMKMOGB_00438,IAAMHMBP_01277,PKFCGPHH_01025
group_276,,hypothetical protein,BDMKMOGB_00442,IAAMHMBP_01273,PKFCGPHH_01029
group_275,,hypothetical protein,BDMKMOGB_00736,IAAMHMBP_01284,PKFCGPHH_01018
nfr1,nfr1,NADH-dependent flavin reductase subunit 1,BDMKMOGB_00731,IAAMHMBP_01279,PKFCGPHH_01023
gmuE,gmuE,Putative fructokinase,BDMKMOGB_00456,IAAMHMBP_01258,PKFCGPHH_01043
lctD_1,lctD_1,Lactate dehydrogenase (NAD(+)ferredoxin) subunit LctD,BDMKMOGB_00443,IAAMHMBP_01272,PKFCGPHH_01030
pepDA_2,pepDA_2,Dipeptidase A,BDMKMOGB_00439,IAAMHMBP_01276,PKFCGPHH_01026
nfr2,nfr2,NADH-dependent flavin reductase subunit 2,BDMKMOGB_00732,IAAMHMBP_01280,PKFCGPHH_01022
gmk_2,gmk_2,Guanylate kinase,BDMKMOGB_01486,IAAMHMBP_01314,PKFCGPHH_01376
spo0J,spo0J,Stage 0 sporulation protein J,BDMKMOGB_00740,IAAMHMBP_01288,PKFCGPHH_01014
gltC_1,gltC_1,Transcriptional dual regulator GltC,BDMKMOGB_00450,IAAMHMBP_01265,PKFCGPHH_01037
group_274,,hypothetical protein,BDMKMOGB_00821,IAAMHMBP_01234,PKFCGPHH_01065
group_273,,hypothetical protein,BDMKMOGB_00741,IAAMHMBP_01289,PKFCGPHH_01013
tagK,tagK,D-tagatose-1-phosphate kinase,BDMKMOGB_01155,IAAMHMBP_01300,PKFCGPHH_01002
lutP,lutP,L-lactate permease,BDMKMOGB_01021,IAAMHMBP_01305,PKFCGPHH_00997
group_272,,hypothetical protein,BDMKMOGB_01406,IAAMHMBP_01312,PKFCGPHH_01374
murE,murE,UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--L-lysine ligase,BDMKMOGB_00749,IAAMHMBP_01297,PKFCGPHH_01005
aroE,aroE,Shikimate dehydrogenase (NADP(+)),BDMKMOGB_00453,IAAMHMBP_01262,PKFCGPHH_01040
gpmA_1,gpmA_1,23-bisphosphoglycerate-dependent phosphoglycerate mutase,BDMKMOGB_00444,IAAMHMBP_01271,PKFCGPHH_01031
mco,mco,Multicopper oxidase mco,BDMKMOGB_01016,IAAMHMBP_01309,PKFCGPHH_00993
